age,gender,income,credit_score,debt_ratio,employment_years,region,approved
54,Male,49423.26,784,0.3,8,South,0
48,Female,92021.46,403,0.09,14,South,1
63,Male,82723.82,751,0.36,4,East,0
61,Male,63747.21,786,0.32,17,West,1
59,Female,69862.47,638,0.51,20,Central,0
42,Male,59115.15,777,0.45,19,South,1
37,Female,92131.67,522,0.32,7,East,1
54,Male,60992.95,308,0.18,14,West,0
26,Female,69636.84,352,0.49,20,West,0
26,Female,87920.6,376,0.47,24,North,0
54,Male,49452.57,802,0.14,8,North,1
21,Male,96175.78,615,0.6,18,South,1
30,Female,34390.77,464,0.09,28,North,1
41,Female,97592.84,578,0.08,25,South,1
25,Female,57546.49,326,0.16,21,Central,0
22,Female,60146.03,369,0.6,5,South,0
42,Male,27199.8,517,0.36,3,North,0
22,Male,55904.11,664,0.52,10,Central,0
30,Male,44203.87,605,0.19,28,North,1
54,Female,52847.07,423,0.34,9,South,0
36,Female,62253.78,318,0.26,2,East,0
59,Male,84155.83,556,0.55,0,West,0
42,Male,69152.07,595,0.06,11,North,1
32,Male,71153.53,321,0.2,22,South,0
44,Male,43089.61,749,0.14,14,Central,1
60,Female,47384.92,849,0.57,14,North,0
58,Female,100974.5,347,0.33,20,North,0
30,Female,50295.98,482,0.29,13,West,0
55,Male,98124.17,734,0.32,25,South,1
52,Male,60138.78,406,0.63,6,East,0
27,Female,65045.76,487,0.56,16,Central,0
41,Female,86407.3,385,0.47,23,South,0
40,Female,90437.85,755,0.22,18,Central,1
46,Female,62783.75,436,0.15,6,North,0
24,Male,57235.14,635,0.6,27,West,1
42,Female,63881.59,768,0.3,2,West,1
35,Male,71759.15,702,0.22,29,East,1
60,Male,82826.07,839,0.33,2,West,1
41,Male,65084.6,371,0.6,25,North,0
35,Male,77377.73,323,0.28,24,East,0
42,Female,97767.19,784,0.39,28,South,1
48,Male,72626.19,355,0.53,17,West,0
34,Female,71233.06,522,0.31,29,East,1
47,Female,34621.78,478,0.19,19,North,0
61,Male,18000.0,733,0.65,21,Central,0
60,Male,72767.51,749,0.62,13,Central,0
48,Female,63103.52,791,0.56,2,North,1
46,Male,54704.35,488,0.46,27,North,1
22,Male,69870.6,719,0.23,25,Central,1
45,Male,63791.93,548,0.6,29,East,1
23,Male,87555.61,463,0.22,25,Central,1
28,Female,66722.22,554,0.53,6,North,0
64,Female,50061.53,775,0.6,6,West,0
53,Female,84803.32,716,0.41,4,South,0
62,Female,60657.38,469,0.53,2,West,0
55,Female,75530.73,616,0.53,17,West,0
26,Male,55451.79,473,0.17,14,North,0
59,Female,52003.46,769,0.45,19,Central,1
43,Female,66683.36,644,0.11,13,East,1
45,Female,65256.57,744,0.35,28,West,1
63,Female,74596.54,317,0.15,3,Central,0
39,Male,59627.08,369,0.3,26,East,0
25,Male,28272.8,637,0.55,23,West,0
31,Male,56344.52,826,0.64,7,East,1
32,Male,80876.37,755,0.24,28,Central,1
30,Female,59052.48,568,0.37,20,South,1
28,Female,60072.33,487,0.36,12,Central,0
44,Male,84727.53,828,0.62,21,North,1
48,Female,50760.54,733,0.34,7,East,1
61,Male,34143.94,587,0.47,14,South,0
56,Male,61787.38,798,0.6,16,East,0
57,Male,55316.52,740,0.27,4,East,0
41,Male,45675.07,602,0.59,19,West,0
28,Female,61492.43,386,0.6,3,North,0
29,Male,74830.11,737,0.61,10,East,1
35,Female,64814.23,840,0.21,17,Central,1
60,Female,71139.62,321,0.29,9,Central,0
38,Male,101268.15,816,0.57,16,West,1
62,Female,58142.42,802,0.27,29,North,1
40,Female,70566.97,766,0.41,14,North,1
26,Male,54815.73,400,0.12,5,Central,0
32,Male,48072.81,440,0.08,22,South,1
22,Male,53301.85,437,0.3,20,West,0
27,Male,55424.83,527,0.4,15,West,0
36,Male,72189.52,580,0.29,14,Central,1
23,Female,111981.52,730,0.4,7,Central,1
23,Female,50679.13,339,0.36,8,South,0
47,Male,56667.49,818,0.46,10,South,1
63,Male,63737.54,510,0.44,26,North,0
60,Female,72915.98,601,0.3,1,West,0
58,Male,70271.02,385,0.3,26,West,0
53,Male,90681.92,696,0.13,12,Central,1
48,Male,18000.0,552,0.36,3,North,0
21,Female,18000.0,832,0.4,26,West,1
28,Male,55082.44,680,0.34,8,North,1
57,Female,86946.0,743,0.25,4,North,1
52,Female,33687.04,332,0.48,18,Central,0
63,Male,18000.0,559,0.09,21,North,0
57,Female,76423.59,533,0.6,2,South,0
24,Male,69873.14,814,0.06,29,South,1
50,Female,43195.83,607,0.63,20,East,0
26,Female,45289.21,369,0.33,2,Central,0
39,Female,45605.13,753,0.3,5,East,1
52,Male,67210.71,738,0.2,27,South,1
29,Female,52473.69,663,0.06,9,East,1
32,Male,74881.28,780,0.21,4,Central,1
31,Male,18000.0,443,0.12,29,Central,0
36,Male,47862.96,323,0.45,24,North,0
21,Female,42478.92,724,0.24,2,West,1
41,Female,59873.19,474,0.51,21,North,0
50,Male,54239.04,624,0.17,23,Central,1
33,Female,80956.88,647,0.59,6,South,0
54,Male,27813.26,317,0.36,21,South,0
24,Female,65909.83,343,0.12,29,North,1
48,Male,76166.73,454,0.29,17,Central,1
58,Female,102132.95,676,0.17,22,South,1
51,Male,55364.68,701,0.17,7,Central,0
47,Female,71489.17,524,0.35,0,South,0
25,Male,28922.74,516,0.45,24,Central,0
45,Male,18000.0,330,0.6,3,East,0
23,Male,81895.49,358,0.35,23,Central,0
53,Female,64888.79,652,0.63,25,Central,0
24,Female,88570.25,744,0.61,6,North,1
45,Male,37531.94,534,0.57,13,East,0
40,Female,75398.04,406,0.35,12,West,0
54,Female,102376.36,490,0.13,9,North,0
46,Female,73394.11,829,0.18,22,West,1
25,Female,70531.63,544,0.44,17,South,1
55,Male,65171.12,375,0.3,0,West,0
48,Male,33582.37,846,0.14,3,Central,1
49,Female,92111.46,566,0.34,27,West,1
29,Female,52782.85,616,0.06,15,North,1
58,Female,75089.67,420,0.49,15,North,0
26,Male,33739.31,324,0.09,17,West,0
39,Male,41410.81,731,0.43,7,North,0
64,Female,93701.75,459,0.53,9,North,0
31,Female,58053.95,413,0.13,15,West,0
22,Female,94065.51,801,0.36,22,East,1
64,Female,63435.39,465,0.52,23,East,0
64,Female,28162.04,474,0.21,10,South,0
29,Male,82841.35,300,0.15,5,North,0
41,Male,53202.15,385,0.25,0,West,0
44,Female,78973.78,619,0.38,29,North,1
54,Female,65504.22,700,0.4,28,Central,1
42,Male,34137.64,681,0.13,28,North,1
23,Male,68285.9,617,0.32,11,North,1
32,Female,108924.46,549,0.21,24,East,1
48,Male,74859.73,824,0.56,5,West,1
50,Male,63849.64,555,0.24,27,North,1
46,Female,86506.87,606,0.55,12,East,1
41,Female,69213.37,443,0.31,25,South,1
48,Female,69190.68,690,0.49,16,East,1
46,Male,43167.5,468,0.36,0,East,0
53,Female,69676.96,597,0.42,7,East,0
41,Male,85708.87,532,0.29,21,North,1
55,Male,48278.76,570,0.51,7,North,0
54,Female,93489.92,359,0.31,23,South,0
61,Female,63165.88,595,0.32,10,Central,0
38,Female,47244.61,766,0.36,13,Central,1
31,Female,84952.64,534,0.55,23,Central,1
43,Female,59264.12,533,0.45,9,South,0
42,Male,80190.3,667,0.26,14,Central,1
37,Male,59164.83,531,0.45,6,Central,0
25,Male,63803.48,790,0.44,6,East,1
64,Male,74871.2,802,0.61,9,North,0
31,Female,70817.94,680,0.55,3,North,0
50,Male,25089.36,727,0.44,24,East,0
35,Female,42575.13,663,0.25,27,East,1
47,Female,83588.2,501,0.52,17,East,0
55,Female,62357.27,445,0.4,26,North,0
53,Female,54525.37,756,0.64,24,Central,0
40,Female,37828.52,434,0.2,9,East,0
36,Male,43405.27,563,0.1,18,South,1
54,Male,24564.03,363,0.09,13,East,0
22,Female,62974.39,790,0.43,12,West,1
55,Male,53031.25,340,0.61,14,East,0
60,Male,45668.24,595,0.05,15,North,0
48,Female,63637.53,302,0.49,1,East,0
59,Male,72279.41,409,0.44,28,West,0
26,Female,106863.96,520,0.49,3,South,0
29,Female,34762.33,669,0.26,20,Central,1
40,Female,88187.62,667,0.54,17,East,1
21,Male,84462.03,735,0.08,28,West,1
28,Male,49418.15,303,0.5,16,West,0
43,Female,69064.72,543,0.21,9,South,1
23,Male,55847.34,465,0.34,26,North,1
24,Female,68713.77,325,0.54,20,East,0
45,Female,95182.62,694,0.21,8,West,1
58,Female,77112.12,773,0.16,14,South,1
35,Male,75172.17,316,0.46,27,Central,0
41,Male,56393.81,391,0.37,11,West,0
55,Female,35318.87,782,0.36,20,South,0
34,Male,60830.64,842,0.2,27,North,1
56,Male,89132.16,504,0.07,26,North,1
32,Female,34456.64,801,0.3,25,West,1
37,Female,43898.21,699,0.11,8,West,1
59,Female,67525.35,506,0.59,13,East,0
29,Female,45306.9,445,0.07,12,South,0
55,Male,49149.53,400,0.31,27,West,0
33,Female,56528.03,540,0.08,25,East,1
35,Female,37687.65,462,0.11,5,East,0
38,Male,45517.56,472,0.45,18,West,0
53,Female,79068.56,801,0.44,3,North,0
26,Female,38852.6,846,0.07,19,South,1
47,Female,33042.56,583,0.05,16,South,1
43,Female,52399.5,658,0.1,18,North,1
47,Female,79639.11,680,0.51,2,West,0
54,Male,61061.56,832,0.4,28,South,1
58,Male,55708.38,462,0.07,13,West,0
34,Female,65887.18,606,0.34,16,West,1
56,Female,30085.85,638,0.48,12,East,0
28,Female,74894.11,354,0.57,8,North,0
55,Female,72668.7,632,0.61,26,West,0
39,Female,56813.83,426,0.25,0,Central,0
50,Female,85118.49,542,0.13,24,North,1
34,Female,42450.08,708,0.19,16,South,1
40,Female,87558.18,802,0.52,15,East,1
45,Female,68089.87,602,0.63,17,South,0
60,Female,58268.95,763,0.33,1,South,0
44,Female,64602.53,534,0.23,13,North,1
34,Male,62854.7,337,0.31,21,South,0
46,Male,89405.66,438,0.23,22,West,1
58,Male,43466.42,494,0.2,26,South,0
43,Female,49749.62,826,0.41,16,East,1
42,Male,85726.06,300,0.06,2,East,0
39,Male,53089.3,395,0.21,1,Central,0
23,Female,83010.66,712,0.45,7,East,1
62,Male,98988.72,837,0.07,24,South,1
39,Female,56964.1,728,0.1,28,East,1
29,Male,78627.25,534,0.23,1,North,0
48,Male,41926.15,648,0.58,1,East,0
40,Female,80094.67,780,0.51,25,West,1
27,Male,68988.48,695,0.06,8,North,1
34,Male,74460.77,650,0.35,29,Central,1
29,Female,52088.56,715,0.21,19,West,1
39,Female,31778.33,350,0.44,20,South,0
34,Male,75065.04,380,0.48,28,South,0
58,Female,23731.94,335,0.57,26,South,0
56,Male,58652.99,366,0.34,24,West,0
60,Male,83823.64,780,0.65,5,West,0
37,Female,68837.95,767,0.64,25,West,1
50,Female,103966.85,441,0.58,11,North,0
29,Female,85502.18,655,0.39,24,North,1
53,Female,51922.03,770,0.29,8,South,0
45,Female,65546.27,738,0.27,6,East,1
34,Female,64052.59,830,0.06,29,South,1
31,Male,33356.46,426,0.2,11,Central,0
55,Female,46192.02,504,0.48,25,North,0
61,Male,53784.78,328,0.41,24,West,0
34,Male,24275.59,744,0.6,4,North,0
50,Male,65949.87,763,0.08,15,West,1
61,Male,60018.56,579,0.14,4,Central,0
24,Female,31542.12,450,0.52,11,Central,0
24,Female,73084.26,539,0.27,23,North,1
48,Female,79317.45,565,0.12,25,West,1
28,Male,69540.69,404,0.65,19,Central,0
22,Male,58518.64,732,0.52,8,South,1
61,Male,76828.84,796,0.3,22,South,1
42,Male,78604.41,739,0.54,6,West,1
61,Female,71148.07,457,0.46,28,North,0
36,Female,48507.75,471,0.52,18,Central,0
49,Female,70532.02,793,0.54,19,North,1
50,Male,88909.61,610,0.1,22,South,1
32,Female,53067.42,702,0.42,10,Central,1
55,Female,106958.79,762,0.05,26,North,1
31,Female,54487.38,666,0.08,29,East,1
41,Female,65648.14,849,0.59,20,West,1
41,Male,51550.29,554,0.37,11,West,0
25,Male,69465.42,507,0.49,2,East,0
40,Male,30155.57,749,0.55,16,South,0
57,Female,54079.16,394,0.62,6,Central,0
23,Male,43157.58,777,0.57,21,West,1
64,Male,67706.77,489,0.34,9,East,0
53,Male,84888.95,783,0.25,22,East,1
29,Male,77920.12,835,0.14,14,South,1
29,Female,18000.0,722,0.29,29,South,1
24,Female,105841.39,432,0.27,1,North,0
55,Male,70905.6,354,0.39,12,West,0
37,Male,49470.02,809,0.45,27,North,1
54,Male,68142.56,840,0.64,3,East,0
44,Male,68523.8,709,0.49,17,Central,1
52,Male,51663.03,510,0.44,23,Central,0
21,Male,68958.33,592,0.25,22,South,1
28,Male,52850.55,414,0.07,0,Central,0
43,Female,56912.76,558,0.22,1,Central,0
60,Female,51274.42,421,0.51,1,Central,0
32,Male,36346.57,598,0.17,3,East,0
32,Male,67916.73,680,0.48,2,Central,0
35,Female,76705.99,800,0.4,16,Central,1
61,Female,75297.67,596,0.15,27,Central,1
39,Female,81398.51,661,0.21,13,North,1
46,Female,71486.8,762,0.35,1,East,1
49,Male,54345.49,737,0.3,15,South,1
42,Male,81793.28,426,0.52,10,North,0
60,Female,37849.65,496,0.49,24,West,0
41,Male,46986.57,520,0.39,12,East,0
58,Female,45716.0,390,0.54,0,East,0
40,Female,86601.12,710,0.39,24,West,1
49,Female,83855.77,307,0.63,22,West,0
24,Male,74746.1,843,0.18,1,West,1
27,Female,86438.6,767,0.48,1,South,1
48,Male,47414.34,619,0.27,20,Central,1
48,Female,71971.9,693,0.22,28,East,1
24,Female,62496.51,568,0.16,4,Central,0
42,Male,81937.64,490,0.38,3,Central,0
32,Female,62695.52,360,0.18,11,West,0
23,Female,57301.14,737,0.17,25,South,1
42,Male,75818.17,563,0.64,25,North,1
64,Male,82523.38,394,0.53,28,South,0
22,Male,51633.1,769,0.5,27,Central,1
44,Male,63778.49,813,0.53,2,South,1
54,Male,43831.19,493,0.63,19,West,0
47,Female,18000.0,781,0.39,9,North,0
61,Male,69009.19,635,0.18,19,West,1
21,Male,77178.11,734,0.57,17,North,1
28,Female,70241.34,495,0.5,20,Central,0
43,Male,26008.77,548,0.3,20,North,0
58,Female,57983.01,797,0.33,20,North,1
26,Male,20633.04,511,0.3,26,North,0
42,Male,92394.02,765,0.61,26,South,1
45,Female,43278.91,520,0.26,9,South,0
38,Female,90108.07,572,0.63,0,Central,0
37,Female,83917.39,453,0.6,5,North,0
32,Female,46988.19,548,0.43,10,East,0
26,Female,42344.3,578,0.4,1,Central,0
46,Male,72007.4,739,0.27,6,North,1
47,Male,48113.52,575,0.06,19,North,1
28,Female,67049.69,813,0.13,20,South,1
39,Female,55343.45,387,0.5,20,Central,0
62,Female,29376.83,804,0.33,20,North,1
21,Male,20390.64,540,0.14,17,North,0
49,Male,69533.68,535,0.21,20,Central,1
55,Female,53768.85,427,0.62,18,East,0
60,Male,53938.2,802,0.27,3,Central,0
34,Female,78917.28,499,0.59,12,Central,0
55,Female,88468.85,842,0.23,17,East,1
40,Male,59549.11,801,0.38,19,Central,1
33,Female,58188.03,791,0.06,28,North,1
58,Female,75002.86,320,0.36,24,Central,0
28,Male,37861.29,533,0.43,23,East,0
63,Female,69463.06,715,0.19,12,West,1
40,Female,76037.72,447,0.4,29,Central,1
53,Female,78604.6,328,0.44,26,South,0
46,Male,26264.95,660,0.46,27,North,1
59,Female,49772.89,607,0.52,18,North,0
41,Male,47434.73,461,0.24,16,South,0
62,Male,66997.74,360,0.39,0,South,0
63,Female,74614.89,424,0.64,5,Central,0
61,Male,94934.21,755,0.59,18,South,1
29,Male,55100.69,370,0.62,19,West,0
44,Female,55048.55,765,0.28,0,East,1
57,Female,87993.44,542,0.52,7,South,0
61,Female,70931.54,789,0.42,16,South,1
37,Female,90353.03,520,0.1,20,West,1
44,Male,70774.56,772,0.54,21,North,1
41,Male,41857.67,832,0.46,14,North,1
59,Male,38337.43,793,0.17,17,Central,1
61,Female,33969.76,381,0.1,6,West,0
59,Female,78241.04,821,0.55,15,East,1
33,Female,88771.94,311,0.1,6,East,0
31,Female,101987.24,562,0.1,16,West,1
39,Male,81862.11,748,0.31,3,East,1
31,Male,88256.77,491,0.13,11,North,1
33,Male,53399.67,413,0.6,12,East,0
21,Female,41871.68,325,0.33,3,East,0
60,Male,82001.59,798,0.39,20,West,1
64,Female,73353.62,807,0.61,0,West,0
39,Male,67148.89,844,0.37,0,East,1
32,Male,72747.43,361,0.26,6,South,0
28,Male,71463.71,528,0.53,8,West,0
28,Female,90676.34,334,0.32,0,Central,0
32,Female,90899.71,755,0.24,15,Central,1
53,Male,75884.41,801,0.48,17,North,1
46,Male,81916.06,324,0.53,21,East,0
59,Female,75281.25,331,0.53,14,South,0
48,Male,55776.61,311,0.64,5,North,0
25,Female,80131.29,618,0.52,1,East,0
28,Female,37110.1,300,0.51,8,West,0
45,Male,86077.83,734,0.56,3,Central,1
47,Male,41109.54,435,0.05,12,South,0
43,Female,70716.07,495,0.27,22,Central,1
50,Male,48096.92,432,0.49,21,West,0
43,Male,76067.78,385,0.41,10,East,0
40,Female,64321.5,775,0.16,12,West,1
38,Female,33104.88,623,0.23,10,West,0
38,Female,73413.99,479,0.25,18,Central,1
22,Female,53441.58,815,0.39,7,South,1
24,Male,82622.93,474,0.55,6,West,0
50,Male,65026.51,320,0.61,24,Central,0
53,Female,72908.42,404,0.5,15,South,0
56,Female,45848.62,742,0.56,2,East,0
38,Male,53213.36,348,0.33,16,East,0
57,Female,55827.23,827,0.28,17,North,1
39,Male,82134.05,444,0.29,27,Central,1
48,Male,98547.54,639,0.42,26,South,1
60,Male,48896.56,653,0.12,14,West,0
40,Male,86536.96,374,0.4,27,East,1
53,Male,21606.45,618,0.45,16,South,0
32,Male,41116.21,386,0.31,10,Central,0
35,Male,45824.43,341,0.62,4,North,0
61,Female,37949.83,392,0.41,15,East,0
59,Female,33328.23,806,0.18,14,South,1
22,Female,73259.98,828,0.34,9,South,1
49,Female,60718.65,564,0.46,13,South,0
61,Male,72588.11,591,0.24,1,Central,0
30,Male,78809.45,763,0.1,15,Central,1
22,Female,70312.34,396,0.4,18,Central,0
31,Male,78155.26,394,0.62,7,West,0
33,Female,63609.35,625,0.34,14,South,1
30,Male,41260.13,373,0.59,9,East,0
34,Female,86156.28,635,0.55,29,Central,1
38,Male,53217.76,367,0.14,4,Central,0
29,Female,46288.07,376,0.47,19,South,0
59,Female,61441.64,507,0.31,15,Central,0
48,Female,46743.78,520,0.2,20,West,1
23,Male,56651.39,561,0.46,25,West,1
40,Female,71881.08,709,0.5,21,Central,1
26,Female,71966.83,630,0.16,11,South,1
47,Female,47043.4,643,0.6,22,South,1
22,Female,55245.89,373,0.5,29,South,0
49,Female,86486.66,553,0.61,12,North,0
58,Male,74928.0,631,0.24,8,Central,0
23,Female,106501.3,697,0.61,16,South,1
36,Female,88602.56,644,0.27,19,West,1
50,Female,87885.86,754,0.08,27,East,1
60,Male,37242.63,414,0.51,11,East,0
22,Male,80277.21,612,0.47,24,South,1
37,Female,63937.86,527,0.41,4,East,0
61,Female,53980.36,544,0.34,23,East,0
32,Male,68360.31,825,0.07,11,North,1
55,Female,83904.23,827,0.42,0,West,0
63,Male,75016.63,726,0.3,19,West,1
21,Male,47430.52,341,0.39,27,North,0
35,Male,79849.18,764,0.31,15,North,1
46,Male,52248.25,577,0.63,29,East,1
57,Female,69333.66,318,0.41,11,Central,0
41,Male,58933.0,365,0.5,8,East,0
51,Female,60622.67,466,0.61,12,North,0
45,Female,80324.86,702,0.4,16,West,1
43,Female,44196.13,708,0.06,16,East,1
44,Female,103903.9,411,0.07,3,Central,1
58,Male,28578.28,573,0.47,13,East,0
48,Female,53046.65,706,0.22,18,South,1
41,Female,72404.24,672,0.4,6,East,1
63,Male,76686.28,338,0.17,26,North,0
38,Female,62990.49,404,0.21,2,West,0
56,Female,63852.19,623,0.35,0,West,0
55,Female,73211.0,713,0.64,11,North,0
29,Female,60378.61,728,0.42,14,South,1
58,Female,92863.63,360,0.61,10,North,0
50,Male,81786.98,606,0.63,9,East,0
64,Female,82456.49,653,0.17,1,North,0
54,Female,45676.87,692,0.24,25,North,1
52,Male,63412.23,503,0.51,28,South,0
23,Male,58990.68,557,0.57,3,East,0
23,Male,44887.97,785,0.36,16,Central,1
48,Female,72203.28,816,0.65,16,Central,1
64,Female,54247.08,745,0.06,27,West,1
35,Male,78108.08,479,0.23,29,North,1
61,Female,43596.17,641,0.42,7,West,0
43,Male,99380.81,432,0.33,22,South,1
60,Female,47073.35,742,0.12,13,Central,1
31,Female,69386.05,552,0.27,23,North,1
52,Female,80837.19,564,0.07,28,South,1
56,Male,53587.19,392,0.44,3,South,0
53,Male,82049.37,710,0.59,5,North,0
44,Male,40416.33,437,0.58,28,South,0
59,Male,94042.35,507,0.47,18,North,0
54,Female,65282.99,606,0.33,26,North,1
48,Female,53071.77,565,0.36,28,East,1
57,Female,59016.36,617,0.13,23,West,1
27,Female,81178.39,412,0.25,3,South,0
24,Female,53310.89,677,0.16,2,South,1
57,Female,50012.85,753,0.54,19,East,0
21,Female,60569.27,490,0.6,5,East,0
21,Female,41460.76,739,0.37,26,East,1
40,Male,101410.88,486,0.49,22,Central,1
39,Male,53672.11,666,0.12,6,Central,1
49,Male,81632.34,388,0.42,13,Central,0
30,Female,69189.4,486,0.47,11,North,0
38,Female,45309.32,431,0.32,15,South,0
48,Male,64880.91,675,0.2,19,West,1
55,Female,80680.06,398,0.58,7,North,0
63,Female,61234.77,333,0.5,22,South,0
51,Male,88862.26,470,0.59,1,South,0
47,Male,85430.31,665,0.54,12,East,1
31,Female,83378.3,358,0.64,7,East,0
58,Female,55806.86,480,0.17,24,North,0
25,Female,43403.15,318,0.1,20,East,0
28,Female,52728.25,525,0.25,19,South,1
54,Female,68924.82,772,0.13,15,East,1
32,Female,75915.73,394,0.36,3,Central,0
58,Female,21568.57,596,0.43,28,East,0
21,Female,64837.74,474,0.4,15,South,0
51,Male,68161.78,521,0.21,19,North,0
24,Male,59449.11,353,0.6,5,West,0
25,Male,90825.48,702,0.06,26,East,1
50,Female,73435.6,617,0.26,3,South,0
44,Female,91203.84,648,0.48,15,West,1
23,Female,60680.79,742,0.51,22,West,1
31,Male,83749.55,839,0.3,22,Central,1
24,Male,97701.33,581,0.06,20,West,1
46,Male,91233.87,659,0.42,12,South,1
47,Male,43157.17,307,0.09,4,South,0
63,Female,59926.48,790,0.11,14,East,1
47,Male,58096.71,640,0.44,25,East,1
62,Male,74785.09,771,0.24,7,East,1
26,Female,78727.07,548,0.26,6,West,1
35,Male,48222.15,534,0.34,13,West,0
50,Female,66356.77,382,0.64,6,Central,0
62,Female,24601.45,392,0.63,21,East,0
57,Male,93838.9,693,0.3,6,North,1
57,Female,54752.52,567,0.21,22,Central,0
62,Female,66117.28,716,0.23,25,North,1
57,Female,58807.01,828,0.21,29,West,1
55,Male,87920.55,552,0.37,17,Central,0
43,Female,18000.0,421,0.41,29,Central,0
26,Male,64667.79,309,0.34,9,South,0
24,Male,62883.62,615,0.29,17,West,1
38,Male,55927.27,572,0.18,13,West,1
29,Female,99524.53,605,0.34,9,Central,1
49,Male,47253.41,509,0.25,6,West,0
33,Male,80435.92,763,0.37,29,Central,1
37,Female,72125.06,715,0.46,25,South,1
52,Male,90230.39,515,0.43,6,Central,0
42,Male,51656.22,379,0.33,6,West,0
24,Male,50340.62,779,0.38,4,West,1
25,Male,86921.4,846,0.22,0,Central,1
57,Male,73506.43,317,0.06,13,Central,0
61,Male,34101.25,464,0.43,17,Central,0
33,Female,54213.9,824,0.2,12,East,1
54,Male,72727.65,501,0.45,24,West,0
42,Male,81755.28,645,0.5,7,West,1
43,Female,51415.39,665,0.6,7,East,0
23,Male,18000.0,747,0.62,9,Central,0
62,Female,75464.46,812,0.06,16,South,1
54,Male,40593.59,618,0.64,5,Central,0
52,Male,24653.22,516,0.46,14,Central,0
41,Male,18000.0,333,0.44,14,East,0
64,Male,81279.62,565,0.06,24,West,1
41,Male,67572.35,379,0.57,15,Central,0
64,Male,60486.87,712,0.14,7,West,0
31,Male,92780.49,551,0.55,18,North,1
59,Male,77746.49,311,0.06,19,West,0
24,Male,97326.0,700,0.44,14,South,1
21,Male,37145.29,581,0.31,2,South,0
48,Male,64308.99,411,0.17,5,Central,0
44,Female,32665.73,677,0.11,29,West,1
55,Female,60412.35,567,0.31,24,Central,0
33,Male,60027.68,597,0.12,7,East,1
54,Female,77532.27,616,0.34,15,South,0
31,Female,65911.28,808,0.43,14,Central,1
56,Male,77468.14,845,0.55,12,East,1
37,Female,79068.8,664,0.46,25,Central,1
55,Female,108098.57,846,0.09,19,West,1
38,Male,58694.07,570,0.23,14,West,1
60,Male,46179.55,773,0.22,17,West,1
42,Female,69921.67,836,0.6,12,West,1
44,Female,48954.4,533,0.57,23,North,0
39,Male,94639.22,358,0.27,7,East,0
57,Male,59335.64,550,0.09,13,East,0
59,Male,53688.47,385,0.59,27,West,0
41,Male,55573.69,689,0.58,10,North,0
28,Female,79368.35,479,0.56,5,West,0
48,Male,61845.06,448,0.56,29,North,0
25,Male,52166.66,420,0.34,23,West,0
