age,gender,income,credit_score,debt_ratio,employment_years,region,approved
26,Male,101423.33,646.0,0.26,0.6,East,1
36,Male,58789.48,586.0,0.361,7.2,South,1
51,Female,71346.92,621.0,0.489,10.1,South,0
41,Female,51312.36,727.0,0.493,7.8,East,1
54,Male,75015.43,541.0,0.422,5.4,East,0
43,Female,93270.99,623.0,0.349,6.1,South,1
52,Female,82052.11,697.0,0.398,8.9,South,1
39,Male,96431.57,600.0,0.437,9.0,East,1
36,Female,92603.96,717.0,0.448,8.4,East,1
54,Male,100718.0,645.0,0.467,2.8,North,1
56,Male,102753.72,783.0,0.474,7.0,North,1
32,Female,97202.74,635.0,0.389,5.8,North,1
57,Female,83796.6,639.0,0.446,4.9,South,1
56,Female,33041.13,769.0,0.633,9.7,East,0
24,Female,67000.37,800.0,0.39,14.5,South,1
39,Male,64085.7,666.0,0.584,0.0,South,0
63,Male,73094.88,633.0,0.457,0.3,North,0
59,Male,43555.61,536.0,0.1,3.8,East,1
48,Female,48194.96,524.0,0.227,4.3,South,0
62,Male,64494.97,627.0,0.727,1.8,East,0
49,Male,66762.71,643.0,0.177,0.0,North,1
40,Female,32558.14,696.0,0.517,1.3,North,0
24,Female,74511.02,665.0,0.432,0.0,South,1
25,Male,46529.99,552.0,0.553,8.0,North,0
22,Female,41919.2,589.0,0.429,2.7,South,0
42,Female,103275.03,705.0,0.468,15.5,South,1
61,Female,73955.68,625.0,0.229,3.0,East,1
29,Male,53305.46,722.0,0.456,13.0,North,1
54,Female,88548.63,634.0,0.1,8.1,North,1
36,Male,82418.47,645.0,0.124,6.9,South,1
29,Male,59200.14,704.0,0.437,6.0,North,1
46,Male,67727.31,617.0,0.556,13.1,North,1
29,Male,52884.98,763.0,0.431,8.3,North,1
63,Female,30000.0,778.0,0.33,2.7,South,1
62,Female,64111.25,593.0,0.563,7.2,North,0
39,Female,84604.49,625.0,0.501,8.4,North,0
52,Female,56184.73,593.0,0.423,4.2,South,0
57,Male,81532.95,828.0,0.618,11.9,East,1
40,Male,82171.81,627.0,0.531,7.4,East,0
28,Male,59870.28,697.0,0.433,1.1,East,0
60,Male,47785.97,565.0,0.477,6.8,East,0
32,Female,30313.13,658.0,0.406,0.7,South,1
44,Female,34343.84,604.0,0.831,12.5,South,0
27,Female,52939.84,716.0,0.534,10.9,North,1
47,Female,30000.0,616.0,0.1,3.0,South,1
36,Female,63384.36,559.0,0.406,3.2,South,0
48,Female,35037.13,657.0,0.57,7.9,North,1
26,Female,72515.25,695.0,0.546,10.2,North,1
22,Male,30000.0,709.0,0.344,7.1,North,1
22,Male,77234.39,602.0,0.395,10.7,North,1
49,Female,40301.13,741.0,0.619,9.7,North,0
42,Female,57897.87,680.0,0.489,6.4,South,0
49,Female,51589.58,754.0,0.151,7.4,East,1
51,Male,70555.76,547.0,0.325,18.5,North,1
48,Male,32105.18,554.0,0.359,5.0,East,0
23,Female,97532.73,593.0,0.494,2.9,North,0
43,Male,72246.3,664.0,0.281,7.7,North,1
57,Female,52321.44,692.0,0.249,11.6,East,1
23,Female,53071.19,663.0,0.438,2.4,East,0
52,Male,60912.26,515.0,0.249,4.9,East,0
32,Male,30000.0,795.0,0.455,16.3,North,1
29,Male,30000.0,720.0,0.232,14.5,North,1
61,Female,37250.22,660.0,0.73,10.4,South,0
62,Female,51762.05,658.0,0.629,1.9,North,0
23,Male,59114.65,559.0,0.507,1.7,North,0
36,Male,71201.38,654.0,0.36,20.0,North,1
38,Female,68936.54,698.0,0.525,11.2,East,1
42,Female,50835.82,530.0,0.595,4.7,North,0
40,Female,81332.24,626.0,0.262,9.5,South,1
63,Male,116189.76,683.0,0.259,12.8,South,1
51,Male,62332.41,664.0,0.236,1.1,North,1
43,Female,52091.18,726.0,0.316,2.5,South,1
56,Male,83389.42,656.0,0.495,10.4,East,0
41,Male,66320.37,794.0,0.366,11.8,South,1
58,Male,97618.03,760.0,0.284,6.9,North,1
29,Female,86144.81,795.0,0.494,9.6,North,1
30,Female,68776.81,638.0,0.227,4.3,South,1
59,Female,39963.14,569.0,0.517,9.7,South,0
50,Male,65101.74,579.0,0.224,6.4,East,1
59,Female,48119.82,665.0,0.595,3.3,South,0
28,Male,76927.35,656.0,0.288,2.1,North,1
63,Female,49484.04,697.0,0.434,8.5,South,1
43,Female,48004.7,657.0,0.166,6.5,North,1
60,Female,79410.48,839.0,0.229,7.8,East,1
39,Male,81815.21,696.0,0.555,2.9,North,0
49,Male,58797.68,616.0,0.359,11.0,North,1
59,Female,34412.32,631.0,0.333,9.6,South,1
22,Male,83028.68,654.0,0.525,7.7,South,1
57,Male,57935.44,805.0,0.505,9.8,North,1
29,Male,69013.7,741.0,0.419,11.0,North,1
23,Male,50060.91,641.0,0.261,5.8,North,1
35,Female,48260.48,643.0,0.364,12.8,South,1
59,Female,60853.02,583.0,0.488,12.7,South,1
40,Male,41693.5,648.0,0.252,11.6,North,1
62,Male,85077.51,711.0,0.234,10.0,North,1
24,Male,58360.97,575.0,0.347,5.1,North,1
43,Female,80097.32,567.0,0.592,6.6,South,0
27,Female,63794.97,576.0,0.475,3.4,South,0
50,Male,56072.95,658.0,0.531,5.9,North,0
24,Male,54990.69,546.0,0.317,0.0,North,0
56,Male,72821.14,734.0,0.455,7.1,East,1
50,Male,52402.56,472.0,0.336,8.0,South,0
62,Male,66175.06,644.0,0.249,10.4,North,1
30,Male,90560.58,769.0,0.618,5.8,North,1
26,Female,72083.74,706.0,0.477,2.5,South,0
57,Male,33092.98,753.0,0.191,4.9,North,1
23,Male,53535.82,593.0,0.515,12.5,South,1
40,Male,77772.4,732.0,0.345,20.8,North,1
24,Female,34691.91,679.0,0.771,16.4,North,0
30,Male,49803.65,651.0,0.299,10.6,North,1
64,Male,98702.67,472.0,0.289,11.7,North,1
53,Female,73735.8,684.0,0.369,11.0,South,1
39,Male,69499.22,638.0,0.172,6.9,North,1
43,Male,84858.89,754.0,0.2,9.9,South,1
64,Female,61226.55,671.0,0.399,2.1,East,1
61,Male,59519.48,656.0,0.582,3.3,North,0
29,Female,30000.0,808.0,0.156,7.4,North,1
50,Female,61874.81,636.0,0.265,13.8,North,1
63,Male,30000.0,541.0,0.284,2.6,North,0
33,Male,47394.17,735.0,0.237,4.4,South,1
41,Male,89634.97,664.0,0.404,9.0,North,1
61,Male,37765.5,650.0,0.544,4.1,East,0
49,Male,84978.73,571.0,0.284,4.7,South,1
36,Female,45568.8,646.0,0.431,5.5,South,1
52,Male,76057.91,637.0,0.592,11.9,North,0
45,Female,55366.1,607.0,0.547,2.1,South,0
23,Male,82362.47,790.0,0.544,1.1,North,1
42,Male,100112.25,654.0,0.5,13.3,North,1
29,Male,30000.0,670.0,0.494,8.6,North,0
25,Male,48473.51,570.0,0.475,4.7,North,0
33,Female,76786.56,665.0,0.528,5.4,North,0
31,Male,95871.54,630.0,0.563,8.3,East,0
58,Male,96108.29,650.0,0.398,3.0,South,1
44,Female,60802.84,692.0,0.22,17.8,South,1
54,Male,71177.77,641.0,0.448,14.3,East,1
56,Male,113753.41,716.0,0.391,11.8,North,1
44,Male,98784.17,585.0,0.357,8.0,East,1
45,Female,77782.64,504.0,0.52,7.5,South,0
39,Male,58839.37,754.0,0.388,5.9,North,1
61,Male,84049.77,671.0,0.409,0.0,North,1
61,Female,50861.6,510.0,0.163,6.7,South,1
32,Female,66992.32,647.0,0.587,3.7,South,1
55,Male,102259.92,680.0,0.619,4.0,North,0
56,Male,47801.2,628.0,0.389,4.6,North,0
36,Female,89989.14,611.0,0.185,10.3,North,1
52,Female,30000.0,709.0,0.392,9.2,South,0
42,Male,103467.44,533.0,0.189,2.5,South,1
61,Female,51514.28,665.0,0.319,15.2,South,1
50,Female,58655.8,576.0,0.499,12.5,North,0
24,Female,86676.72,631.0,0.317,6.5,East,1
54,Female,71213.85,571.0,0.273,8.9,South,1
27,Female,53610.08,671.0,0.492,16.8,East,1
45,Female,111585.06,637.0,0.309,0.0,South,1
47,Female,57277.71,651.0,0.27,0.0,South,0
28,Male,50611.76,624.0,0.448,3.3,South,0
64,Female,45697.78,707.0,0.46,3.4,North,0
59,Male,44632.57,662.0,0.331,17.9,East,1
60,Male,68592.66,676.0,0.269,11.8,North,1
36,Male,46352.92,550.0,0.181,4.8,North,1
42,Female,70954.07,681.0,0.569,9.5,South,0
50,Male,66553.69,833.0,0.104,5.8,South,1
29,Male,58693.7,643.0,0.508,0.0,South,0
49,Male,73630.63,551.0,0.198,18.3,East,1
56,Female,49366.26,749.0,0.39,0.0,South,1
45,Female,75878.07,631.0,0.586,8.2,North,0
27,Male,56060.08,473.0,0.237,10.1,East,1
49,Female,54080.22,701.0,0.209,0.0,South,1
45,Male,46754.75,660.0,0.566,3.8,South,0
54,Female,64220.18,724.0,0.476,7.5,East,1
36,Male,117743.96,777.0,0.19,12.7,South,1
54,Female,84909.15,513.0,0.273,2.9,East,0
64,Female,69214.59,799.0,0.343,0.9,South,1
24,Female,70955.62,592.0,0.476,7.2,North,0
41,Male,59819.76,632.0,0.245,7.8,East,1
26,Male,76241.26,642.0,0.405,0.0,South,0
55,Female,81856.2,553.0,0.395,7.1,East,1
59,Female,93872.28,627.0,0.53,5.9,South,1
50,Male,73045.98,732.0,0.483,2.7,North,1
60,Male,103251.09,764.0,0.346,8.7,North,1
51,Female,80580.81,602.0,0.226,8.4,South,1
22,Male,43533.24,656.0,0.395,9.3,North,1
58,Male,103304.39,516.0,0.64,4.0,South,0
52,Female,74027.0,658.0,0.1,4.2,East,1
34,Female,44438.17,699.0,0.248,0.0,South,1
63,Female,78611.0,681.0,0.477,12.8,East,1
30,Female,35689.86,580.0,0.326,7.5,East,1
37,Female,62348.05,666.0,0.309,10.5,East,1
27,Male,75831.26,729.0,0.393,2.1,North,1
62,Female,78051.46,771.0,0.44,7.3,East,1
45,Female,70796.11,674.0,0.213,7.7,East,1
54,Male,39608.01,701.0,0.179,13.5,North,1
26,Female,109871.83,799.0,0.524,15.0,South,1
64,Male,68680.48,657.0,0.264,1.5,North,1
44,Female,59159.87,695.0,0.1,11.7,South,1
55,Female,55311.31,628.0,0.439,10.9,South,0
44,Female,75814.23,738.0,0.394,4.9,South,1
41,Male,71229.69,729.0,0.419,19.7,North,1
36,Male,42405.04,772.0,0.415,6.4,North,1
52,Male,35130.45,559.0,0.399,10.4,North,0
36,Female,85515.99,536.0,0.383,1.5,North,0
36,Male,49682.81,576.0,0.1,13.2,North,1
29,Male,63238.56,571.0,0.51,14.9,South,0
55,Male,38048.9,623.0,0.52,6.6,East,0
52,Female,99359.86,624.0,0.386,11.1,North,1
56,Male,66788.31,679.0,0.678,4.7,North,0
43,Male,67597.97,602.0,0.377,0.0,North,1
55,Female,76643.48,741.0,0.176,5.0,North,1
24,Male,47943.61,657.0,0.321,0.0,North,0
52,Female,69552.25,599.0,0.415,10.8,South,1
37,Female,59682.98,750.0,0.326,8.6,South,1
57,Male,51409.17,661.0,0.602,9.9,East,0
64,Male,66562.02,686.0,0.271,13.5,North,1
58,Male,66405.89,570.0,0.428,5.1,North,0
27,Male,36283.05,570.0,0.293,14.2,South,1
61,Male,90017.69,616.0,0.372,8.2,South,1
37,Male,30000.0,609.0,0.225,0.1,North,0
53,Male,41585.12,687.0,0.655,4.2,North,0
42,Male,63369.07,628.0,0.521,0.8,North,0
60,Female,105409.48,679.0,0.23,12.5,South,1
47,Female,53561.05,594.0,0.361,13.3,South,1
51,Male,82583.05,540.0,0.221,6.1,East,1
32,Male,60766.01,725.0,0.604,11.1,North,0
43,Female,79856.89,658.0,0.501,19.3,South,1
57,Female,55907.83,708.0,0.694,1.4,East,0
25,Male,30000.0,676.0,0.233,3.8,North,1
63,Female,66163.83,616.0,0.399,4.7,South,1
40,Male,88777.34,592.0,0.489,9.9,South,1
46,Male,40398.94,729.0,0.416,0.0,North,0
33,Female,64963.08,694.0,0.55,9.5,South,1
32,Male,68011.53,416.0,0.461,15.0,North,0
44,Male,72877.67,539.0,0.3,3.6,North,0
30,Male,63005.5,642.0,0.354,11.5,North,1
42,Female,75751.88,692.0,0.164,2.0,South,1
56,Female,50931.37,678.0,0.376,7.4,East,1
25,Female,33059.52,696.0,0.459,0.0,East,0
51,Female,91481.65,624.0,0.279,4.6,East,1
47,Male,70019.93,708.0,0.222,8.8,North,1
25,Female,75339.01,767.0,0.339,7.7,South,1
39,Male,126511.71,531.0,0.412,7.9,North,1
54,Female,52745.91,618.0,0.614,5.1,South,0
45,Male,74189.09,697.0,0.484,8.4,North,1
57,Female,69532.73,705.0,0.437,0.0,North,1
51,Female,30599.7,613.0,0.566,7.5,South,0
45,Male,68790.96,714.0,0.319,8.7,North,1
23,Female,68149.5,668.0,0.493,2.8,South,0
33,Male,47669.06,802.0,0.567,7.2,South,1
63,Male,62876.24,687.0,0.528,3.0,North,1
51,Female,74344.09,670.0,0.334,5.5,East,1
44,Male,70253.0,672.0,0.121,12.7,South,1
25,Male,97342.54,737.0,0.237,12.2,East,1
31,Female,88403.89,631.0,0.531,6.1,North,1
61,Female,79506.6,722.0,0.58,5.3,South,1
35,Male,51091.61,690.0,0.562,14.8,East,1
26,Male,56909.0,700.0,0.151,9.5,North,1
26,Male,59076.24,657.0,0.46,13.5,East,0
43,Male,117612.47,640.0,0.319,12.7,East,1
22,Female,89663.46,574.0,0.198,11.7,East,1
61,Male,75987.83,728.0,0.266,0.5,East,1
53,Female,80313.25,719.0,0.602,4.5,North,1
23,Female,79149.1,708.0,0.213,15.6,North,1
26,Male,59026.44,457.0,0.359,8.0,South,0
28,Male,61213.07,809.0,0.21,12.3,North,1
49,Female,79921.88,652.0,0.477,0.9,East,0
29,Female,30000.0,686.0,0.4,1.2,North,1
56,Male,55633.57,668.0,0.626,3.5,East,0
22,Male,60781.62,721.0,0.377,4.0,North,1
33,Male,38278.84,722.0,0.231,3.6,North,1
22,Female,38663.32,604.0,0.169,7.1,East,1
57,Female,42751.3,691.0,0.542,5.1,South,0
31,Male,48522.85,490.0,0.525,4.6,East,0
62,Female,42215.9,615.0,0.563,7.7,South,0
29,Female,93857.1,766.0,0.388,7.2,South,1
33,Male,30000.0,691.0,0.213,6.1,North,1
28,Male,35274.37,626.0,0.199,0.0,North,0
41,Male,58789.14,719.0,0.341,2.0,North,1
51,Male,33857.5,654.0,0.54,6.0,South,0
42,Female,30000.0,623.0,0.496,0.3,South,0
41,Male,59650.68,603.0,0.705,8.9,East,0
51,Male,54023.63,682.0,0.1,0.3,East,1
58,Female,47339.14,716.0,0.608,12.1,South,1
29,Male,61176.31,732.0,0.259,11.4,East,1
37,Female,55232.7,716.0,0.43,13.0,South,1
39,Male,44464.83,467.0,0.467,10.5,North,0
35,Female,80757.92,665.0,0.232,14.8,South,1
60,Male,49963.89,646.0,0.32,3.6,North,1
23,Male,53989.52,628.0,0.284,6.8,North,1
57,Male,30000.0,710.0,0.33,2.7,North,1
41,Male,67374.96,692.0,0.278,11.2,North,1
32,Male,55849.91,578.0,0.4,7.1,East,0
33,Female,63165.79,740.0,0.469,11.7,South,1
59,Male,49462.61,671.0,0.473,1.3,South,0
27,Female,38120.62,744.0,0.276,11.5,South,1
27,Female,66545.15,671.0,0.342,3.4,South,1
48,Male,58515.58,692.0,0.593,4.7,East,0
53,Male,67237.14,692.0,0.443,7.2,East,1
57,Male,49887.62,601.0,0.514,0.0,North,0
36,Male,81033.86,600.0,0.49,7.7,North,0
61,Male,32100.59,648.0,0.596,1.9,South,0
40,Male,79031.75,652.0,0.394,3.4,North,1
45,Female,31046.04,641.0,0.381,10.8,South,0
46,Female,77928.88,659.0,0.233,7.6,South,1
43,Male,57515.51,667.0,0.419,15.9,South,1
61,Female,60897.15,590.0,0.37,5.2,South,1
51,Male,54063.48,596.0,0.381,19.3,South,1
46,Male,58756.98,670.0,0.512,7.9,North,1
37,Male,70550.48,776.0,0.256,0.6,South,1
39,Male,75946.13,599.0,0.281,6.8,North,1
26,Male,33940.6,694.0,0.401,13.7,East,0
48,Male,43056.05,615.0,0.603,10.5,South,0
56,Female,49576.74,607.0,0.525,8.5,South,0
30,Male,95325.0,402.0,0.209,14.8,South,1
59,Male,79899.07,719.0,0.411,12.4,North,1
62,Male,42462.37,589.0,0.274,3.3,South,1
27,Male,84884.63,776.0,0.628,7.3,North,0
58,Female,57650.24,631.0,0.335,0.0,South,1
55,Female,53063.9,645.0,0.575,5.2,South,0
31,Male,70351.06,660.0,0.401,6.4,South,1
33,Female,59448.6,704.0,0.42,3.4,North,0
57,Female,60375.99,694.0,0.539,8.4,East,1
55,Male,56069.43,793.0,0.198,7.6,North,1
53,Female,91015.84,705.0,0.392,13.4,South,1
59,Female,89063.28,604.0,0.678,12.1,East,0
53,Male,63338.97,561.0,0.478,3.1,South,0
23,Male,77808.25,726.0,0.355,5.6,North,1
31,Female,110443.63,539.0,0.443,1.8,South,1
43,Male,56771.76,647.0,0.121,3.0,South,1
43,Male,88685.06,828.0,0.527,2.2,South,1
59,Female,48311.18,628.0,0.494,7.1,East,0
64,Female,48719.26,538.0,0.399,3.7,South,0
29,Male,78291.41,703.0,0.39,2.3,South,1
55,Female,67133.26,667.0,0.258,5.3,South,1
35,Female,38622.86,770.0,0.428,6.8,North,1
55,Female,65836.56,665.0,0.228,7.4,North,1
47,Female,79572.5,642.0,0.161,18.3,South,1
26,Male,59646.47,630.0,0.499,9.0,South,1
49,Female,80829.91,734.0,0.555,6.3,North,1
37,Male,30656.35,538.0,0.122,8.7,North,1
26,Male,91720.53,582.0,0.321,7.8,South,1
32,Male,102675.15,845.0,0.253,15.3,South,1
36,Male,57882.01,799.0,0.318,12.4,North,1
48,Male,74583.36,658.0,0.395,8.7,North,1
47,Male,44721.83,659.0,0.382,6.2,North,1
59,Male,41457.76,606.0,0.399,15.4,North,1
54,Male,61953.43,651.0,0.183,9.8,North,1
41,Female,61033.07,597.0,0.196,9.2,South,1
41,Male,50792.04,596.0,0.522,15.4,South,0
34,Female,67777.31,625.0,0.608,3.2,South,0
35,Male,43425.34,686.0,0.477,5.5,North,0
36,Male,33381.29,684.0,0.385,4.2,North,1
31,Female,72191.35,799.0,0.331,14.0,South,1
61,Male,40885.45,686.0,0.226,15.0,East,1
40,Female,77749.63,687.0,0.209,12.0,East,1
29,Male,64420.09,719.0,0.252,3.5,North,1
38,Female,52025.96,662.0,0.271,0.0,South,1
29,Female,62927.23,567.0,0.328,13.7,East,1
47,Female,74013.32,724.0,0.545,14.7,North,1
55,Female,77971.55,594.0,0.308,6.7,South,1
47,Female,118305.76,663.0,0.457,12.1,South,1
35,Female,37582.05,668.0,0.532,9.6,South,0
34,Female,55749.05,551.0,0.182,12.5,East,1
44,Male,59978.84,666.0,0.552,14.8,North,0
64,Female,30000.0,584.0,0.257,5.9,South,1
46,Female,104050.64,583.0,0.543,3.1,East,0
52,Female,30000.0,625.0,0.5,4.7,North,0
57,Male,30000.0,713.0,0.398,7.0,South,0
27,Female,81358.07,681.0,0.522,7.2,South,0
42,Male,70196.02,762.0,0.59,7.2,East,1
30,Female,50036.08,552.0,0.331,6.7,North,0
48,Female,44047.53,518.0,0.651,5.0,East,0
55,Male,65394.06,710.0,0.438,11.1,North,1
54,Female,105681.38,493.0,0.315,0.9,North,1
54,Male,67368.75,459.0,0.262,10.8,North,1
33,Female,61329.77,653.0,0.471,15.9,South,1
39,Male,41029.48,515.0,0.373,17.5,North,1
38,Female,95876.77,617.0,0.494,11.4,North,0
56,Male,67406.61,711.0,0.561,10.2,North,1
29,Male,69459.73,642.0,0.349,2.9,North,1
61,Male,55602.97,690.0,0.422,14.7,North,1
60,Female,91808.88,621.0,0.22,6.4,South,1
59,Male,42734.17,588.0,0.232,8.3,North,0
25,Female,102049.2,832.0,0.591,11.9,South,1
63,Female,92945.88,512.0,0.238,6.2,South,1
35,Male,77585.28,683.0,0.546,6.0,North,1
38,Male,75439.58,545.0,0.588,8.2,North,0
27,Female,75025.26,660.0,0.55,4.4,North,0
49,Female,86938.94,654.0,0.326,5.9,East,1
57,Female,69047.81,679.0,0.58,4.6,South,0
52,Male,75095.62,498.0,0.423,5.2,North,0
62,Female,48477.67,574.0,0.279,9.9,North,1
49,Male,63719.26,637.0,0.143,3.5,North,1
62,Female,44719.53,634.0,0.261,2.7,South,1
60,Male,37288.37,627.0,0.378,5.2,East,1
29,Male,86480.47,685.0,0.534,7.4,North,1
51,Female,39827.57,507.0,0.104,12.8,South,1
51,Male,83548.68,661.0,0.426,12.5,North,1
29,Male,82184.88,613.0,0.342,19.8,North,1
58,Female,80504.84,690.0,0.285,8.5,East,1
40,Male,47790.59,584.0,0.362,5.7,North,0
42,Male,77004.59,544.0,0.263,9.1,North,1
40,Female,96144.88,701.0,0.639,5.9,South,1
43,Male,76193.98,707.0,0.613,2.9,North,0
61,Male,78231.96,623.0,0.1,10.3,East,1
