age,gender,income,credit_score,debt_ratio,employment_years,region,approved
22,Female,78286.93,698,0.69,20,North,1
51,Female,65805.63,302,0.5,24,North,0
42,Male,57917.84,548,0.5800000000000001,12,South,1
50,Female,59559.26,810,0.66,1,South,0
45,Female,45877.58,635,0.75,3,Central,0
39,Female,25294.41,402,0.47000000000000003,10,East,0
39,Female,30002.08,478,0.34,18,West,0
64,Female,53384.04,383,0.6699999999999999,21,Central,0
50,Female,33061.54,725,0.33,10,Central,0
30,Female,63291.63,760,0.25,27,West,1
22,Male,48817.78,413,0.5,16,West,0
64,Female,71946.25,377,0.79,13,West,0
28,Male,42644.44,634,0.8300000000000001,27,South,1
27,Female,50688.71,772,0.66,14,East,1
31,Female,51968.25,712,0.41000000000000003,8,East,1
26,Male,64508.78,834,0.5700000000000001,2,South,1
34,Female,56949.93,355,0.73,12,East,0
32,Female,39599.15,822,0.41000000000000003,11,South,1
35,Female,42595.22,499,0.52,5,Central,0
47,Female,56277.01,745,0.5800000000000001,17,South,1
38,Female,42640.22,484,0.8200000000000001,7,South,0
23,Female,55979.11,494,0.39,26,Central,1
50,Male,44411.54,830,0.77,18,West,1
42,Male,76500.17,337,0.8500000000000001,26,North,0
24,Female,52781.34,745,0.81,13,Central,1
59,Female,40716.37,401,0.35,13,Central,0
24,Male,38464.15,518,0.37,13,Central,0
29,Female,49168.5,438,0.54,23,North,1
35,Male,66525.46,792,0.43000000000000005,19,West,1
41,Female,25793.66,307,0.78,0,East,0
42,Male,44341.98,841,0.77,7,North,1
39,Male,55387.51,557,0.28,29,North,1
24,Female,63999.42,689,0.46,11,Central,1
23,Male,61409.43,660,0.77,8,Central,1
55,Female,61888.92,801,0.45,7,North,1
28,Male,51991.93,723,0.34,8,Central,1
29,Female,41951.96,392,0.5,24,North,0
47,Male,61151.57,324,0.5800000000000001,10,East,0
45,Female,60189.11,456,0.43000000000000005,2,Central,0
29,Female,33757.94,414,0.69,25,Central,0
35,Male,78560.2,697,0.28,7,West,1
61,Male,43036.16,312,0.5700000000000001,27,West,0
64,Male,83262.01,453,0.65,6,West,0
48,Male,42093.05,470,0.8400000000000001,17,East,0
35,Male,79639.4,611,0.31,24,Central,1
24,Female,28960.25,752,0.5800000000000001,15,North,1
26,Female,67819.33,528,0.39,24,Central,1
57,Female,45747.75,488,0.34,26,East,0
40,Male,65905.79,766,0.25,7,North,1
25,Female,71926.22,690,0.69,4,West,1
53,Male,53945.91,782,0.43000000000000005,4,West,1
47,Male,66655.77,703,0.42000000000000004,26,East,1
58,Male,67781.76,821,0.37,25,East,1
41,Female,47967.76,492,0.29000000000000004,9,Central,1
32,Male,43666.35,470,0.71,26,North,0
45,Male,54695.66,377,0.30000000000000004,22,South,1
45,Male,45361.64,814,0.62,18,Central,1
50,Female,46334.02,823,0.62,25,East,1
60,Male,35092.79,637,0.74,0,East,0
41,Male,19978.26,597,0.42000000000000004,19,Central,1
25,Male,59359.6,791,0.39,10,East,1
28,Male,71573.08,330,0.51,19,Central,1
26,Male,61543.01,405,0.46,6,Central,0
35,Female,52177.59,712,0.36,22,South,1
56,Male,27013.78,425,0.35,29,West,0
35,Female,33685.78,476,0.8500000000000001,6,Central,0
43,Male,17058.11,617,0.69,3,West,0
43,Male,39029.77,848,0.35,10,West,1
62,Male,55774.31,455,0.52,0,West,0
59,Male,66809.98,711,0.75,16,North,1
30,Male,58211.39,754,0.69,1,South,1
64,Male,41046.94,356,0.35,25,Central,0
56,Male,46664.6,453,0.6000000000000001,23,Central,0
52,Female,33237.12,346,0.45,2,South,0
35,Male,79111.09,654,0.28,16,South,1
38,Female,55612.96,634,0.32,18,Central,1
38,Female,33101.61,498,0.30000000000000004,0,South,0
48,Female,70639.23,621,0.77,3,West,0
49,Male,27825.31,462,0.38,23,East,0
29,Male,50731.05,572,0.55,7,North,0
29,Female,58358.45,711,0.81,21,Central,1
45,Female,47014.57,348,0.6699999999999999,21,East,0
38,Male,55564.72,609,0.69,1,North,0
39,Female,57033.43,805,0.56,28,West,1
41,Female,58556.72,551,0.6799999999999999,9,East,0
59,Female,48670.22,563,0.38,2,Central,0
51,Male,59079.28,405,0.51,29,West,0
44,Male,55279.9,473,0.8200000000000001,22,East,0
62,Male,30095.3,305,0.36,17,East,0
60,Female,41177.12,843,0.8,2,Central,0
44,Female,48571.44,516,0.75,10,North,0
44,Male,95597.98,498,0.7,25,South,1
33,Male,45663.88,322,0.8,11,South,0
21,Male,39858.09,320,0.53,14,East,0
43,Female,33488.34,458,0.5800000000000001,10,North,0
30,Male,35650.73,641,0.5800000000000001,19,North,1
44,Male,45833.93,740,0.6799999999999999,21,East,1
49,Male,18685.11,686,0.6000000000000001,24,Central,1
63,Female,66779.14,312,0.5900000000000001,22,Central,0
46,Male,39030.98,639,0.46,28,Central,1
37,Male,42483.31,592,0.7,21,West,1
62,Male,19681.2,628,0.75,28,East,0
23,Female,56642.46,829,0.74,27,West,1
58,Male,35268.16,396,0.69,10,South,0
40,Female,24508.64,801,0.56,7,North,1
43,Female,51642.28,840,0.71,27,East,1
27,Female,55255.87,650,0.35,15,South,1
27,Female,42166.23,776,0.52,2,North,1
39,Male,18638.64,550,0.56,15,North,0
52,Male,67539.15,381,0.6799999999999999,23,North,0
59,Female,52313.26,502,0.7,12,Central,0
52,Female,55731.61,363,0.39,22,Central,0
39,Male,17633.56,342,0.32,6,West,0
25,Female,43975.94,626,0.47000000000000003,20,West,1
52,Male,79582.54,832,0.64,4,East,1
42,Female,66871.78,830,0.6000000000000001,4,South,1
50,Female,73787.98,830,0.77,10,Central,1
63,Male,49645.13,782,0.65,15,South,1
31,Female,57309.07,487,0.46,23,North,1
21,Male,46410.45,568,0.34,27,East,1
53,Male,62874.25,613,0.42000000000000004,20,North,1
62,Male,31463.98,675,0.41000000000000003,22,West,1
41,Male,58751.23,472,0.77,6,South,0
33,Male,35388.54,696,0.45,29,Central,1
51,Female,56588.65,413,0.7,3,Central,0
46,Male,66305.05,555,0.78,25,West,1
38,Male,40701.76,312,0.6000000000000001,25,West,0
60,Female,57006.17,673,0.8,7,East,0
55,Male,30958.46,361,0.64,12,Central,0
32,Female,76929.76,509,0.46,8,East,1
52,Male,39650.93,461,0.8,28,North,0
21,Female,76619.5,311,0.48000000000000004,4,Central,0
54,Male,68214.63,508,0.29000000000000004,6,East,0
45,Female,58210.1,333,0.66,11,South,0
51,Male,47278.95,478,0.42000000000000004,9,Central,0
44,Female,46920.94,329,0.28,0,North,0
48,Female,38539.29,396,0.41000000000000003,17,East,0
39,Female,37394.08,489,0.36,15,North,0
58,Female,47819.6,590,0.36,17,West,0
49,Male,58955.08,510,0.72,22,North,1
28,Male,41967.04,468,0.53,19,West,0
40,Female,53009.37,598,0.61,26,West,1
37,Male,68436.58,468,0.54,6,Central,0
28,Female,27327.94,611,0.8500000000000001,0,East,0
50,Male,22405.86,568,0.33,6,East,0
32,Male,41418.0,741,0.53,17,East,1
25,Male,71558.26,653,0.51,3,South,1
33,Male,68266.93,839,0.6699999999999999,28,North,1
38,Female,48358.1,779,0.56,23,West,1
38,Female,59327.96,321,0.35,21,Central,1
47,Female,50456.41,386,0.52,27,North,1
53,Male,63115.05,520,0.46,11,West,0
46,Male,39380.65,743,0.6699999999999999,0,West,0
46,Female,35107.62,836,0.78,9,South,1
58,Male,24089.39,593,0.36,9,East,0
48,Female,53882.6,314,0.31,5,Central,0
52,Male,45640.15,747,0.62,15,North,0
61,Female,47370.48,320,0.6699999999999999,5,East,0
36,Female,70996.01,660,0.29000000000000004,3,South,1
38,Female,67057.8,318,0.8200000000000001,19,West,0
33,Female,43552.41,470,0.6799999999999999,9,West,0
29,Male,59618.72,650,0.7,16,West,1
44,Female,41008.77,431,0.73,14,North,0
41,Female,59870.02,610,0.61,28,South,1
62,Male,13500.0,489,0.69,23,South,0
49,Female,53248.55,626,0.74,8,West,0
24,Male,45525.44,651,0.71,19,South,1
57,Male,58972.58,748,0.28,29,North,1
32,Female,44536.22,743,0.62,3,West,1
60,Male,49325.66,394,0.36,3,North,0
40,Female,69464.0,547,0.6000000000000001,10,North,1
21,Male,50191.23,752,0.65,29,West,1
23,Male,43589.02,765,0.71,5,South,1
62,Male,66121.67,654,0.37,17,East,1
57,Male,46597.54,533,0.73,27,North,0
58,Male,63526.79,653,0.38,19,North,1
25,Female,54268.12,438,0.6699999999999999,25,South,1
43,Female,91094.38,688,0.8400000000000001,13,South,1
60,Male,67496.83,394,0.37,26,West,1
22,Female,27430.54,325,0.63,15,Central,0
38,Male,27733.22,704,0.78,6,West,0
57,Male,52733.14,469,0.36,10,Central,0
33,Female,49401.8,656,0.32,14,West,1
39,Female,49864.88,528,0.79,5,East,0
63,Male,39920.84,791,0.72,18,East,0
26,Male,51958.01,703,0.5700000000000001,22,South,1
23,Male,46737.34,804,0.47000000000000003,7,South,1
28,Male,53003.04,312,0.4,0,South,0
24,Male,26837.74,307,0.32,15,East,0
55,Male,41642.15,603,0.33,6,West,0
40,Female,28728.12,450,0.5,28,Central,0
21,Female,44724.96,653,0.44,0,West,0
37,Female,52740.79,652,0.30000000000000004,1,South,1
39,Female,46010.98,550,0.61,24,West,1
33,Female,63860.68,718,0.62,3,East,1
27,Male,49318.57,351,0.29000000000000004,2,South,0
34,Female,24118.23,742,0.38,18,East,1
37,Female,46949.88,393,0.36,8,West,0
37,Female,37650.54,478,0.42000000000000004,9,North,0
57,Female,50898.88,768,0.43000000000000005,12,East,1
29,Male,65784.02,417,0.38,21,Central,1
29,Male,50809.42,429,0.28,10,Central,0
33,Female,49770.26,300,0.5900000000000001,21,North,0
32,Male,39711.61,337,0.5800000000000001,0,North,0
35,Female,43631.71,367,0.8200000000000001,4,West,0
52,Female,68162.01,660,0.38,29,South,1
30,Male,24557.36,841,0.43000000000000005,12,Central,1
47,Female,76003.25,591,0.5800000000000001,2,North,1
39,Female,35125.61,495,0.47000000000000003,6,Central,0
27,Male,39925.27,326,0.56,1,East,0
37,Male,43982.38,593,0.28,11,South,1
58,Male,53389.59,567,0.73,19,Central,0
53,Male,40376.9,827,0.72,1,Central,0
39,Female,48054.61,758,0.72,5,East,1
60,Female,63644.85,668,0.27,13,North,1
44,Female,53534.44,797,0.75,4,Central,1
29,Male,63058.05,607,0.63,5,West,1
22,Male,56174.32,826,0.42000000000000004,11,West,1
32,Female,37572.6,710,0.5,7,West,1
58,Female,53063.94,844,0.45,23,Central,1
32,Male,47910.98,837,0.63,23,East,1
40,Male,35365.0,803,0.76,13,West,1
60,Female,25406.82,447,0.5900000000000001,8,East,0
41,Female,56149.01,680,0.43000000000000005,3,North,1
33,Male,37802.58,603,0.43000000000000005,23,Central,1
48,Male,30662.24,671,0.6000000000000001,14,East,1
64,Female,49916.99,572,0.63,16,West,0
32,Male,19366.6,467,0.37,17,Central,0
26,Male,53803.84,561,0.43000000000000005,22,North,1
23,Male,36785.89,452,0.37,20,North,1
40,Male,49199.87,385,0.5,21,South,0
37,Female,55469.45,337,0.74,17,South,0
61,Female,47348.97,635,0.31,5,South,0
49,Male,48747.74,767,0.8400000000000001,17,North,1
57,Male,63951.23,505,0.8300000000000001,22,South,0
37,Male,63878.05,676,0.47000000000000003,5,Central,1
51,Male,55044.34,687,0.74,12,West,0
54,Male,32026.63,438,0.5800000000000001,15,Central,0
24,Female,65312.35,705,0.81,21,East,1
33,Female,63181.49,672,0.62,12,East,1
43,Male,83753.03,645,0.75,10,North,1
56,Male,36802.32,378,0.46,27,East,0
52,Male,67011.93,739,0.34,23,Central,1
26,Male,55970.55,448,0.41000000000000003,14,Central,1
22,Female,40944.02,332,0.35,1,West,0
53,Male,24910.92,316,0.65,6,South,0
25,Male,31996.86,534,0.7,0,Central,0
28,Female,37182.7,513,0.35,26,South,1
46,Male,38912.73,370,0.5700000000000001,8,West,0
21,Male,59024.63,324,0.55,26,South,0
37,Male,51324.36,597,0.5700000000000001,15,West,1
28,Male,46511.9,627,0.54,15,West,1
30,Female,45498.71,633,0.7,29,Central,1
28,Male,49065.14,636,0.61,12,Central,1
28,Female,50484.73,658,0.31,10,South,1
27,Female,55657.24,443,0.4,26,West,1
51,Male,51577.31,381,0.5,19,Central,0
41,Female,51115.52,362,0.66,24,East,0
45,Female,60865.49,625,0.27,2,Central,1
41,Male,56993.66,726,0.32,23,West,1
63,Female,47641.75,756,0.8,8,South,0
59,Female,63346.31,623,0.65,14,South,0
45,Male,60661.57,750,0.64,24,South,1
22,Female,58364.74,501,0.8200000000000001,17,North,0
50,Female,55676.54,472,0.29000000000000004,0,East,0
40,Male,13500.0,671,0.37,0,South,0
52,Female,78607.6,620,0.43000000000000005,12,South,1
46,Female,53398.27,785,0.37,8,West,1
64,Male,34008.26,421,0.6799999999999999,17,West,0
62,Female,59237.48,620,0.69,28,East,1
63,Male,83213.83,733,0.8,6,East,0
25,Female,39516.1,636,0.30000000000000004,27,West,1
46,Female,53799.92,465,0.42000000000000004,22,West,1
61,Female,35195.98,420,0.25,5,East,0
41,Male,36877.43,468,0.77,19,West,0
47,Female,53737.57,698,0.31,19,South,1
57,Female,37335.53,503,0.53,11,East,0
37,Male,35640.44,319,0.29000000000000004,23,West,0
30,Male,19059.49,586,0.5,12,East,0
36,Female,46849.08,811,0.27,19,Central,1
47,Male,70379.35,809,0.5,21,West,1
28,Male,57946.52,782,0.25,7,North,1
42,Female,54103.15,757,0.63,4,Central,1
37,Female,55305.51,422,0.34,0,North,0
40,Male,51874.77,649,0.47000000000000003,7,Central,1
37,Male,36870.28,478,0.74,26,Central,0
62,Male,45959.68,303,0.76,19,South,0
55,Male,41760.88,402,0.8300000000000001,6,Central,0
64,Male,27532.35,361,0.8300000000000001,14,East,0
63,Female,35457.32,405,0.75,11,West,0
45,Female,56844.69,352,0.8,10,West,0
24,Female,56025.86,586,0.56,17,Central,1
35,Female,39762.61,318,0.78,7,East,0
48,Male,57470.14,759,0.44,9,West,1
42,Male,38396.98,468,0.37,0,South,0
25,Female,57669.4,464,0.77,0,South,0
42,Male,13500.0,352,0.51,17,South,0
41,Female,30931.88,739,0.64,9,North,1
54,Female,48354.26,634,0.5700000000000001,29,East,1
52,Male,52750.79,832,0.31,2,East,1
34,Male,60947.8,733,0.29000000000000004,15,West,1
49,Male,63431.29,554,0.33,21,West,1
53,Male,48439.27,351,0.6699999999999999,6,West,0
24,Male,59059.48,531,0.73,17,East,1
60,Female,48084.94,805,0.42000000000000004,26,North,1
42,Female,21804.88,677,0.72,23,Central,1
56,Male,38943.52,571,0.53,6,North,0
37,Male,40572.7,795,0.5900000000000001,7,Central,1
40,Male,86801.59,376,0.6000000000000001,17,Central,1
51,Female,22330.41,802,0.5800000000000001,2,East,0
43,Female,21714.18,426,0.53,2,West,0
61,Male,27923.11,355,0.5900000000000001,3,Central,0
37,Male,50657.48,505,0.42000000000000004,8,Central,0
60,Male,50868.25,679,0.52,29,West,1
57,Male,30721.72,631,0.8300000000000001,20,East,0
57,Female,60268.56,467,0.77,11,West,0
54,Male,30583.97,374,0.36,8,North,0
55,Female,42064.84,831,0.4,21,East,1
22,Male,35294.68,364,0.53,11,Central,0
57,Female,25003.52,631,0.26,26,South,1
30,Male,41416.85,816,0.79,11,North,1
61,Female,68658.22,759,0.63,0,Central,0
63,Female,49105.53,374,0.72,28,North,0
34,Male,63937.73,722,0.8200000000000001,25,East,1
32,Female,38062.92,798,0.6000000000000001,23,South,1
63,Female,55400.21,300,0.5900000000000001,13,Central,0
55,Male,47750.01,420,0.44,4,South,0
44,Female,71849.77,307,0.63,16,Central,0
38,Male,59727.34,683,0.4,19,North,1
37,Male,32893.09,432,0.8400000000000001,25,West,0
29,Male,70019.07,403,0.64,0,South,0
54,Male,44364.74,507,0.33,0,South,0
64,Female,51168.28,345,0.36,21,West,0
33,Male,81666.71,654,0.34,10,Central,1
57,Female,50929.38,524,0.31,12,North,0
41,Female,54275.38,543,0.5,18,East,1
47,Female,46920.85,456,0.54,2,Central,0
40,Female,41330.26,808,0.53,11,East,1
62,Male,40697.06,375,0.52,11,Central,0
50,Male,54860.87,712,0.78,16,South,0
50,Female,62171.27,631,0.66,14,East,0
58,Female,49373.2,613,0.25,2,East,0
47,Male,51548.76,626,0.78,26,Central,1
33,Female,45629.08,547,0.34,11,Central,1
53,Male,32170.34,665,0.79,26,East,0
42,Male,50187.02,414,0.44,26,West,1
63,Female,35815.8,842,0.46,3,Central,0
38,Male,25230.64,841,0.37,0,North,1
32,Female,30250.97,772,0.79,11,North,0
52,Male,55869.02,326,0.65,18,East,0
45,Male,53142.97,626,0.79,1,North,0
63,Female,48818.62,675,0.31,10,West,1
47,Female,79244.17,472,0.48000000000000004,5,Central,1
41,Male,48114.04,748,0.66,2,North,1
42,Female,47407.81,361,0.43000000000000005,22,North,0
22,Male,59895.92,451,0.66,11,West,0
43,Male,39818.26,546,0.28,19,Central,1
22,Female,39742.51,794,0.56,9,West,1
33,Female,39576.58,551,0.76,6,East,0
36,Male,43007.45,664,0.52,25,East,1
26,Female,41191.68,838,0.52,1,South,1
26,Female,51149.0,575,0.49,14,West,1
58,Female,18430.74,767,0.72,16,Central,0
25,Female,69504.08,496,0.76,28,North,1
35,Female,54522.12,838,0.52,12,South,1
49,Female,26011.91,661,0.53,19,Central,1
42,Male,42653.9,378,0.8300000000000001,0,North,0
42,Female,43248.88,508,0.72,2,East,0
47,Male,57158.51,720,0.33,2,Central,1
46,Female,61081.22,670,0.5700000000000001,10,North,1
48,Male,39712.47,671,0.44,7,Central,1
52,Male,34176.87,314,0.47000000000000003,24,West,0
45,Male,49550.31,750,0.30000000000000004,8,East,1
47,Male,49522.31,535,0.8400000000000001,7,Central,0
53,Male,61820.04,430,0.45,16,Central,0
38,Male,39200.13,324,0.49,3,East,0
44,Male,44967.23,383,0.7,27,West,0
47,Female,54342.72,810,0.77,18,South,1
35,Male,41930.82,402,0.6000000000000001,12,North,0
58,Female,53804.34,760,0.74,21,North,1
57,Female,24405.64,813,0.51,16,North,0
46,Female,48697.13,744,0.8200000000000001,0,East,0
64,Male,50530.11,409,0.75,26,South,0
51,Male,70447.25,478,0.5800000000000001,11,West,0
57,Male,71815.63,791,0.56,12,South,1
22,Male,73077.39,332,0.5800000000000001,13,South,0
36,Female,65252.21,708,0.5700000000000001,22,Central,1
34,Female,37186.81,614,0.66,3,East,0
48,Female,56980.98,532,0.63,26,Central,1
58,Male,22681.06,395,0.64,10,South,0
56,Female,49817.18,318,0.5700000000000001,12,East,0
54,Male,51151.45,409,0.37,7,West,0
54,Female,58831.69,593,0.41000000000000003,20,Central,1
30,Male,21276.56,628,0.78,27,North,0
26,Male,47120.27,787,0.5900000000000001,11,West,1
57,Female,35852.74,344,0.48000000000000004,14,South,0
58,Female,46444.36,764,0.76,12,North,0
21,Male,65726.08,414,0.37,18,North,1
28,Male,58398.94,469,0.52,19,West,1
34,Female,28093.58,699,0.8200000000000001,20,West,0
30,Male,41330.27,822,0.27,22,Central,1
40,Male,40689.63,570,0.8,10,Central,0
46,Female,57897.22,413,0.47000000000000003,21,South,1
56,Female,49451.8,680,0.63,13,North,0
34,Female,39462.86,724,0.64,19,Central,1
25,Male,59846.76,605,0.72,24,Central,1
21,Female,74573.9,765,0.45,7,South,1
34,Male,49541.76,575,0.77,16,North,0
51,Female,43719.23,425,0.79,17,East,0
36,Female,24921.56,830,0.8,7,West,0
50,Male,24260.96,409,0.56,24,Central,0
47,Female,46082.08,399,0.79,4,Central,0
52,Female,58881.32,807,0.51,0,South,1
62,Male,56574.7,759,0.8400000000000001,20,Central,1
29,Female,26514.62,341,0.26,7,West,0
27,Male,29781.94,596,0.53,23,West,1
31,Male,28734.28,744,0.6000000000000001,20,South,1
40,Male,66582.57,430,0.41000000000000003,28,East,1
41,Female,69969.76,384,0.62,12,West,0
42,Male,22703.36,329,0.5700000000000001,9,East,0
48,Male,74329.61,533,0.31,1,North,1
24,Male,39564.04,584,0.63,11,West,0
60,Female,27971.72,759,0.48000000000000004,29,East,1
32,Female,69170.78,659,0.39,21,Central,1
22,Female,53803.3,601,0.66,10,East,0
49,Female,36140.71,489,0.4,25,East,1
52,Female,56448.63,736,0.39,12,North,1
53,Male,57764.43,736,0.72,21,North,1
36,Female,38556.13,564,0.5800000000000001,25,South,1
55,Male,38517.23,508,0.56,7,Central,0
40,Female,30736.37,751,0.78,26,Central,1
53,Male,23131.92,803,0.64,14,North,0
34,Female,81104.81,353,0.29000000000000004,14,East,1
26,Male,57411.7,797,0.71,3,Central,1
55,Female,36403.16,453,0.51,21,West,0
35,Male,48849.7,544,0.48000000000000004,2,South,0
35,Female,56806.17,503,0.30000000000000004,25,East,1
57,Male,25859.21,528,0.49,7,East,0
50,Male,74948.94,576,0.8300000000000001,10,North,0
34,Female,60452.26,471,0.74,2,North,0
45,Female,54522.14,460,0.54,20,West,1
54,Male,28061.93,632,0.72,4,South,0
38,Male,56101.81,440,0.71,6,East,0
51,Male,54700.74,399,0.8300000000000001,10,Central,0
28,Male,34608.5,596,0.72,19,West,0
47,Male,62706.79,754,0.55,28,West,1
37,Female,24946.87,664,0.52,14,West,1
39,Male,60077.07,847,0.6799999999999999,25,North,1
29,Male,72266.33,629,0.6000000000000001,27,East,1
54,Female,42409.83,705,0.45,24,East,1
60,Female,67916.3,812,0.4,9,West,1
37,Male,64113.36,809,0.26,8,West,1
59,Male,75647.67,825,0.6000000000000001,1,South,1
38,Male,29333.71,454,0.38,8,West,0
63,Female,40800.89,561,0.44,21,North,0
52,Female,52915.69,382,0.37,26,Central,0
57,Male,39038.86,481,0.38,16,North,0
30,Male,19808.79,721,0.6000000000000001,28,West,1
47,Female,55857.32,684,0.32,17,East,1
40,Male,45368.28,783,0.56,0,West,1
24,Male,63172.24,495,0.66,0,East,0
41,Male,47970.73,307,0.47000000000000003,24,Central,0
41,Female,50261.82,331,0.62,0,Central,0
60,Male,20704.58,818,0.28,15,West,1
26,Male,59861.38,785,0.65,8,South,1
37,Female,35151.66,501,0.75,15,East,0
48,Female,63123.72,447,0.64,21,Central,1
52,Male,64144.49,616,0.4,10,Central,1
38,Male,56765.25,650,0.63,20,North,1
42,Male,47139.25,569,0.77,19,Central,0
57,Female,56616.32,351,0.6799999999999999,26,West,0
50,Male,55271.36,845,0.4,18,South,1
30,Female,40927.26,594,0.8400000000000001,26,Central,1
37,Female,21359.98,380,0.48000000000000004,9,South,0
62,Male,53297.94,465,0.65,15,East,0
34,Female,56540.53,691,0.79,4,West,0
60,Male,33068.12,696,0.8200000000000001,4,South,0
25,Male,54045.29,444,0.5900000000000001,21,North,1
26,Male,69017.72,493,0.8300000000000001,9,West,0
29,Female,42972.08,513,0.47000000000000003,6,Central,0
43,Male,23766.34,319,0.55,11,North,0
58,Female,25760.31,549,0.36,0,South,0
34,Female,57239.89,380,0.78,8,North,0
28,Male,52896.95,669,0.33,0,South,1
60,Male,38848.09,746,0.76,20,West,0
54,Male,35448.3,796,0.41000000000000003,19,South,1
41,Male,52601.81,652,0.48000000000000004,1,North,1
41,Male,72143.3,450,0.72,15,North,0
28,Male,53058.16,446,0.34,24,East,1
49,Female,49176.68,663,0.30000000000000004,0,West,1
43,Female,43877.59,526,0.5800000000000001,3,North,0
54,Male,36329.87,322,0.81,13,East,0
37,Female,48250.59,483,0.75,24,Central,0
30,Male,65083.46,468,0.75,29,West,1
49,Female,49806.86,423,0.43000000000000005,19,Central,1
27,Female,53002.74,367,0.44,27,Central,1
53,Female,58161.06,429,0.44,18,North,0
41,Male,78810.26,394,0.79,15,South,0
42,Female,81141.48,319,0.6699999999999999,21,East,0
52,Male,52049.78,494,0.53,11,West,0
35,Female,59921.16,377,0.47000000000000003,24,North,1
57,Male,44899.25,781,0.43000000000000005,18,South,1
45,Female,38925.3,572,0.5800000000000001,17,North,1
46,Male,29372.93,791,0.29000000000000004,22,West,1
28,Male,42859.73,412,0.76,5,Central,0
46,Male,34538.93,766,0.5,21,West,1
63,Male,37889.91,752,0.8,10,North,0
49,Female,43111.98,557,0.76,2,North,0
