age,gender,income,credit_score,debt_ratio,employment_years,region,approved
36,Female,36777.51,645,0.42,27,Central,1
49,Female,87968.47,379,0.59,18,North,0
24,Male,96581.61,525,0.08,16,East,1
64,Male,88676.23,745,0.6,4,North,0
24,Female,58350.84,311,0.08,3,East,0
43,Female,72579.83,845,0.34,18,West,1
57,Female,65683.39,669,0.24,29,Central,1
64,Male,85920.05,731,0.54,4,Central,0
50,Male,56173.16,493,0.4,25,West,0
39,Female,93206.21,835,0.63,24,West,1
59,Male,68262.5,832,0.55,27,South,1
31,Female,85202.34,405,0.34,3,East,0
29,Male,89164.39,497,0.06,11,South,1
21,Female,39738.9,806,0.39,2,South,1
64,Female,28370.22,489,0.19,18,West,0
44,Female,66987.51,776,0.35,17,West,1
54,Male,77609.24,592,0.29,7,Central,0
50,Male,79327.64,757,0.4,27,South,1
34,Female,60507.75,464,0.27,3,North,0
63,Female,76734.07,812,0.17,8,North,1
51,Female,45708.87,720,0.08,0,West,0
32,Female,104666.29,806,0.62,17,South,1
53,Female,24036.58,814,0.65,3,North,0
48,Female,73006.34,670,0.6,26,North,1
45,Male,73446.7,460,0.46,23,South,1
27,Female,55358.96,762,0.26,22,North,1
51,Female,89297.44,768,0.63,6,South,0
28,Male,68870.37,310,0.16,24,South,0
57,Female,47069.71,659,0.43,16,North,0
37,Male,65351.2,358,0.21,24,East,1
24,Female,56747.97,765,0.08,13,North,1
35,Female,76493.71,455,0.1,8,West,1
37,Male,77102.0,527,0.53,27,East,1
46,Female,79932.69,423,0.56,8,South,0
33,Male,100830.35,553,0.32,13,North,1
31,Male,53997.75,406,0.58,13,West,0
25,Male,51521.73,439,0.57,20,East,0
35,Female,47861.68,732,0.44,19,West,1
50,Male,75399.72,300,0.6,27,West,0
43,Male,76875.27,475,0.53,22,West,0
25,Male,60716.14,395,0.62,22,West,0
63,Male,56268.41,664,0.18,5,South,0
21,Female,61639.46,809,0.13,5,South,1
53,Female,56183.57,526,0.42,13,Central,0
36,Male,32149.4,648,0.06,26,South,1
33,Female,65572.33,374,0.12,27,Central,1
36,Male,20844.36,769,0.22,29,Central,1
25,Male,65826.96,403,0.62,10,West,0
58,Female,30631.75,617,0.06,10,North,0
54,Male,94389.6,608,0.15,22,South,1
35,Male,52861.99,751,0.37,18,Central,1
55,Male,60246.4,490,0.36,11,West,0
64,Male,68447.61,302,0.4,7,Central,0
24,Male,44507.68,418,0.52,29,North,0
40,Male,86330.67,335,0.3,20,East,0
55,Male,105249.43,833,0.37,21,Central,1
41,Male,66481.9,791,0.15,24,East,1
46,Male,87008.9,734,0.46,29,Central,1
38,Male,80236.95,670,0.09,13,South,1
48,Female,99189.25,403,0.13,26,East,1
26,Female,92758.36,416,0.32,17,West,1
35,Male,70957.07,792,0.3,16,West,1
47,Male,44836.21,440,0.4,10,South,0
39,Male,85095.87,674,0.23,20,North,1
62,Female,51253.65,610,0.54,27,East,0
33,Male,81848.18,449,0.5,10,East,0
35,Female,80689.6,664,0.43,7,North,1
30,Female,39477.17,399,0.31,13,East,0
35,Female,44964.24,644,0.18,13,South,1
40,Female,35057.29,586,0.33,25,West,1
50,Female,83215.58,534,0.55,15,West,0
38,Female,21885.89,433,0.43,29,West,0
51,Female,66067.14,659,0.59,11,Central,0
45,Male,50708.64,505,0.23,25,West,1
28,Male,92988.96,604,0.31,22,North,1
53,Male,91402.57,813,0.47,29,South,1
41,Female,42494.72,572,0.25,3,West,0
55,Male,40962.76,439,0.41,11,East,0
53,Male,78924.93,774,0.63,0,East,0
62,Female,86713.55,841,0.64,28,Central,1
52,Male,57684.82,648,0.35,2,Central,0
32,Male,66603.06,698,0.55,6,South,0
54,Male,27746.89,411,0.07,11,Central,0
45,Female,71337.93,761,0.19,13,West,1
46,Male,77095.11,600,0.51,10,West,0
43,Female,49639.93,384,0.09,8,South,0
41,Male,69572.46,380,0.21,1,East,0
48,Male,50509.86,757,0.08,19,East,1
21,Male,41645.83,474,0.52,19,North,0
29,Female,56826.49,749,0.39,11,North,1
51,Male,111931.35,631,0.45,10,South,1
57,Female,85730.41,820,0.17,8,South,1
51,Male,68010.53,820,0.56,28,West,1
37,Male,85380.18,784,0.2,18,South,1
61,Female,60317.66,748,0.35,25,South,1
26,Male,70895.09,685,0.13,20,Central,1
37,Female,66217.51,385,0.65,25,Central,0
31,Male,29165.04,687,0.32,19,Central,1
45,Female,87884.8,665,0.61,3,East,0
58,Male,55129.06,812,0.58,1,West,0
46,Female,86020.87,801,0.12,22,East,1
30,Male,82032.51,839,0.28,1,South,1
23,Male,95349.47,746,0.21,17,North,1
37,Male,98552.21,346,0.15,12,North,1
23,Male,74816.18,354,0.33,15,West,0
35,Male,69812.04,598,0.4,18,West,1
33,Male,63053.18,602,0.61,1,East,0
56,Female,60674.29,414,0.45,26,Central,0
37,Male,57894.25,552,0.44,14,South,0
32,Female,54416.47,303,0.23,27,North,0
24,Male,69778.83,737,0.3,25,Central,1
50,Female,52835.17,361,0.41,15,South,0
64,Male,77386.14,421,0.41,28,South,0
41,Female,64611.74,827,0.19,0,East,1
56,Male,85145.12,542,0.07,14,East,1
29,Male,88177.71,761,0.11,15,East,1
53,Male,62346.39,539,0.11,16,Central,0
54,Male,72439.92,419,0.65,11,North,0
24,Female,69967.87,660,0.64,28,East,1
62,Male,44991.5,354,0.44,3,West,0
53,Female,51880.11,460,0.25,9,West,0
52,Female,79573.45,787,0.32,21,East,1
21,Male,80577.23,754,0.51,2,Central,1
35,Male,33971.0,549,0.64,27,North,0
59,Female,65227.68,510,0.54,2,Central,0
25,Female,72196.08,519,0.15,29,North,1
47,Female,94822.17,384,0.61,2,South,0
42,Male,67289.89,489,0.11,3,East,0
46,Male,46491.52,780,0.57,19,South,1
54,Female,88990.21,345,0.63,15,Central,0
62,Female,46167.19,390,0.56,9,South,0
34,Male,44947.14,566,0.4,24,South,1
58,Male,38413.53,368,0.48,12,North,0
33,Female,65138.6,334,0.07,25,East,1
42,Female,108915.02,436,0.51,10,South,0
43,Male,61678.85,480,0.14,4,East,0
24,Male,52042.01,334,0.6,9,North,0
48,Male,47376.87,550,0.31,3,South,0
43,Male,82628.64,537,0.57,25,North,1
61,Male,74812.35,638,0.49,1,South,0
60,Male,71178.05,652,0.42,11,West,0
33,Female,105551.06,606,0.56,7,South,1
51,Female,86689.68,472,0.41,5,West,0
25,Female,79546.56,391,0.5,14,West,0
47,Female,18000.0,681,0.23,16,South,1
38,Male,77806.62,486,0.42,24,East,1
21,Male,61213.92,673,0.29,2,Central,1
46,Female,65274.71,709,0.08,13,West,1
38,Female,77627.08,718,0.39,13,Central,1
58,Male,51434.81,389,0.32,13,South,0
57,Female,60226.78,835,0.25,16,East,1
54,Male,45169.17,425,0.57,10,West,0
45,Female,70342.83,586,0.54,3,North,0
49,Female,52852.21,382,0.17,4,West,0
45,Male,90287.31,818,0.64,26,West,1
57,Female,91388.02,410,0.18,1,South,0
32,Female,69583.9,486,0.58,20,East,0
34,Female,62290.11,377,0.09,5,East,0
42,Male,63211.28,727,0.43,29,Central,1
55,Female,70828.65,683,0.35,23,North,1
55,Male,78224.53,834,0.27,11,East,1
35,Male,61521.36,528,0.41,14,Central,0
39,Male,113571.04,752,0.53,8,Central,1
52,Female,99149.29,697,0.38,5,East,1
36,Male,102249.57,388,0.45,1,South,0
57,Female,51510.18,711,0.17,25,North,1
53,Male,47047.2,445,0.11,21,East,0
48,Male,77261.95,594,0.45,15,Central,1
24,Female,74131.65,481,0.55,1,East,0
56,Female,92633.35,668,0.08,24,West,1
38,Male,79645.0,410,0.21,21,East,1
61,Male,58490.91,362,0.23,6,North,0
33,Female,103644.65,776,0.2,4,East,1
38,Male,77144.07,610,0.21,8,Central,1
28,Male,50419.23,398,0.48,3,North,0
55,Female,43434.1,606,0.23,7,West,0
52,Female,54723.8,336,0.19,15,North,0
29,Female,36261.2,518,0.26,13,Central,0
43,Female,75823.35,725,0.11,24,North,1
51,Male,76056.2,803,0.12,22,Central,1
30,Male,87049.11,350,0.58,21,West,0
29,Female,18000.0,662,0.35,14,East,0
32,Male,96338.41,335,0.54,27,West,0
27,Female,57998.21,317,0.31,29,East,0
50,Female,67096.95,654,0.05,9,East,1
51,Female,67630.28,349,0.29,1,East,0
22,Female,49782.32,381,0.64,26,West,0
51,Male,88175.39,718,0.57,4,Central,0
47,Female,67051.88,715,0.26,1,East,1
29,Male,54892.95,843,0.34,10,South,1
51,Male,53410.41,529,0.22,0,East,0
34,Female,63088.27,403,0.58,17,East,0
38,Female,21863.08,526,0.56,27,East,0
24,Female,77321.1,842,0.38,25,South,1
59,Male,60507.3,586,0.06,15,North,0
21,Male,81526.16,550,0.26,17,West,1
63,Female,83446.22,527,0.3,29,North,1
64,Male,63433.09,303,0.44,17,North,0
35,Female,72435.56,829,0.41,1,North,1
42,Female,74133.81,603,0.21,16,East,1
21,Male,48086.82,646,0.38,2,North,0
42,Male,65839.69,354,0.28,23,Central,0
24,Male,71240.66,517,0.52,26,South,1
62,Male,53454.06,778,0.37,3,West,0
26,Male,78576.27,395,0.54,21,North,0
28,Female,47249.79,818,0.59,27,North,1
37,Female,91697.7,632,0.46,4,North,1
48,Male,64352.91,358,0.19,18,Central,0
55,Female,68729.64,845,0.09,10,West,1
30,Female,50103.51,404,0.07,27,West,1
56,Male,43971.39,339,0.08,3,Central,0
62,Female,49061.57,319,0.08,19,South,0
28,Male,83243.26,547,0.59,24,East,1
43,Male,64109.53,482,0.34,17,North,0
26,Female,32404.3,616,0.09,14,North,1
53,Female,78910.02,712,0.31,3,West,0
63,Male,70509.75,537,0.48,15,West,0
41,Female,51783.77,842,0.46,15,North,1
53,Male,63597.63,805,0.25,16,West,1
41,Male,52434.54,316,0.23,14,North,0
34,Female,49259.18,496,0.6,29,North,0
48,Male,50961.29,651,0.13,7,North,1
27,Female,58120.89,732,0.52,8,West,1
34,Female,18000.0,425,0.55,15,West,0
23,Female,66559.97,642,0.13,15,West,1
26,Male,66759.76,482,0.22,8,North,0
59,Female,67769.8,350,0.27,16,North,0
35,Male,47913.23,381,0.6,26,Central,0
57,Male,90577.84,547,0.38,0,West,0
49,Male,59601.45,624,0.21,12,West,1
61,Male,83098.44,624,0.07,3,West,0
59,Female,57407.84,819,0.4,12,Central,1
21,Female,72349.5,376,0.46,8,East,0
40,Male,54982.61,416,0.31,25,Central,0
47,Male,64622.59,377,0.21,5,Central,0
40,Male,59018.55,464,0.56,19,East,0
49,Female,50973.04,389,0.23,0,North,0
47,Female,34710.98,744,0.43,17,East,1
57,Male,47548.32,732,0.26,16,South,1
25,Male,51133.47,703,0.11,13,West,1
55,Male,90920.14,485,0.11,10,South,0
36,Female,68855.69,414,0.31,12,Central,0
45,Female,63330.94,469,0.44,8,North,0
55,Male,41504.37,635,0.61,11,South,0
45,Male,67085.04,494,0.6,16,Central,0
29,Female,107745.63,593,0.37,20,South,1
26,Male,59455.52,340,0.05,27,North,1
61,Male,59930.8,518,0.49,11,North,0
40,Male,81531.3,387,0.56,9,East,0
49,Male,47019.53,517,0.59,7,East,0
21,Male,82103.92,527,0.27,4,North,0
21,Male,88743.88,342,0.19,19,North,1
40,Male,55557.49,373,0.22,21,East,0
51,Male,54613.67,641,0.3,14,East,0
44,Female,101413.78,455,0.62,2,North,0
54,Male,55164.44,303,0.18,29,West,0
33,Male,91026.16,569,0.24,5,Central,1
28,Female,69656.23,412,0.51,27,Central,0
46,Male,48289.09,788,0.08,14,West,1
34,Male,104699.54,767,0.25,0,Central,1
50,Female,40021.92,623,0.15,20,West,0
55,Male,57954.42,486,0.08,7,Central,0
25,Female,64450.26,635,0.48,10,West,0
49,Female,18000.0,385,0.62,16,West,0
60,Male,70133.03,504,0.43,0,East,0
48,Male,85101.62,837,0.6,5,East,1
46,Male,68546.85,410,0.59,29,East,0
44,Male,58173.76,544,0.57,23,South,0
36,Male,52987.2,358,0.54,21,South,0
55,Female,38495.53,462,0.36,13,North,0
22,Female,37669.35,821,0.61,1,East,0
58,Female,82293.27,479,0.47,11,North,0
59,Male,56198.15,311,0.55,25,East,0
43,Male,40482.74,490,0.15,25,Central,1
22,Male,33079.16,633,0.51,12,West,0
50,Female,65276.4,473,0.4,5,East,0
47,Female,58318.95,423,0.52,5,Central,0
52,Female,70309.08,724,0.62,17,Central,0
47,Male,61180.48,554,0.21,7,North,0
27,Male,31954.4,356,0.54,29,West,0
35,Female,54738.38,465,0.46,29,East,1
41,Female,79210.41,615,0.15,29,West,1
32,Female,64125.9,490,0.13,28,East,1
54,Male,58118.41,560,0.19,14,Central,0
45,Female,70818.51,799,0.17,16,East,1
27,Female,62630.37,300,0.47,17,North,0
27,Male,45968.4,663,0.55,25,West,1
33,Male,92546.38,325,0.36,25,North,1
32,Female,42038.34,356,0.42,16,North,0
37,Female,41225.18,718,0.43,25,East,1
44,Male,28764.78,421,0.61,22,West,0
26,Female,84276.21,782,0.46,24,South,1
64,Female,54883.37,534,0.33,24,North,0
27,Male,51737.13,785,0.39,29,Central,1
60,Male,85270.58,499,0.4,8,West,0
41,Male,74898.84,588,0.38,28,East,1
33,Male,99789.98,572,0.48,4,South,1
51,Female,59654.05,318,0.51,28,North,0
59,Female,53453.44,401,0.42,22,West,0
60,Female,57730.95,636,0.55,7,South,0
60,Female,91212.96,837,0.63,20,East,1
32,Male,75002.93,382,0.5,5,Central,0
50,Female,89275.9,473,0.5,19,South,0
55,Female,54972.65,688,0.13,6,North,0
42,Male,36084.76,728,0.27,28,East,1
30,Female,45631.49,320,0.07,14,East,0
60,Male,90087.39,498,0.59,20,West,0
56,Male,59191.06,442,0.52,2,West,0
60,Male,70422.74,433,0.07,21,North,0
63,Male,53962.72,665,0.58,11,South,0
30,Female,68639.72,511,0.64,23,South,0
42,Male,69785.07,704,0.19,4,West,1
55,Female,55360.91,348,0.42,7,South,0
64,Female,77841.06,696,0.15,25,North,1
29,Female,56930.84,374,0.47,4,West,0
32,Male,73614.63,572,0.2,20,East,1
53,Female,59080.23,671,0.31,24,West,1
62,Female,49111.35,587,0.22,12,West,0
21,Male,76254.65,722,0.06,21,East,1
26,Female,57159.04,602,0.52,9,South,0
55,Male,51927.84,535,0.39,17,South,0
62,Female,115989.42,696,0.59,3,South,0
36,Male,49930.08,328,0.52,2,West,0
55,Male,58419.22,483,0.08,21,West,0
64,Male,75065.47,384,0.43,18,West,0
44,Female,51751.81,739,0.43,4,Central,0
50,Male,58639.56,832,0.09,25,Central,1
33,Male,41450.62,664,0.27,23,East,1
25,Male,49967.33,776,0.47,29,West,1
33,Male,47006.46,705,0.17,19,West,1
24,Male,79303.58,674,0.09,18,Central,1
21,Male,65647.78,607,0.15,2,South,1
53,Male,66400.08,352,0.46,18,West,0
21,Female,58814.84,413,0.17,23,Central,1
32,Male,113077.41,502,0.28,28,South,1
29,Male,57187.13,348,0.35,6,West,0
57,Male,68276.69,709,0.09,17,South,1
48,Female,51233.76,574,0.21,28,North,1
25,Male,46358.71,539,0.41,14,South,0
40,Female,68035.03,436,0.48,8,South,0
24,Male,72685.94,613,0.33,0,West,0
50,Male,71117.46,313,0.2,28,East,0
34,Female,49280.05,391,0.07,5,North,0
42,Female,31280.09,807,0.56,23,Central,1
47,Female,48668.06,361,0.16,6,West,0
34,Male,83953.48,311,0.42,25,East,0
35,Female,36591.19,744,0.54,8,South,0
57,Male,43987.98,414,0.1,25,Central,0
61,Male,28802.35,649,0.48,10,South,0
22,Female,75704.82,717,0.27,23,East,1
21,Male,104984.36,421,0.6,15,East,0
57,Male,56618.21,595,0.64,27,West,0
21,Male,51725.62,492,0.2,2,Central,0
50,Female,57963.4,467,0.16,10,East,0
37,Male,70152.77,434,0.11,12,North,1
27,Female,76625.3,689,0.31,1,East,1
54,Male,59828.11,644,0.22,16,West,0
22,Female,42084.0,459,0.28,0,West,0
61,Male,82864.44,782,0.53,25,North,1
21,Male,34863.48,315,0.56,21,Central,0
64,Female,53637.14,708,0.06,8,Central,1
55,Female,38087.65,735,0.63,4,East,0
26,Female,53053.54,771,0.54,8,North,1
59,Male,59014.88,823,0.05,25,South,1
27,Male,53943.04,554,0.2,18,North,1
41,Female,53191.71,732,0.46,16,East,1
63,Male,64410.42,502,0.61,21,South,0
40,Female,85430.96,445,0.45,0,Central,0
46,Male,114336.26,689,0.63,21,South,1
25,Male,54995.94,599,0.43,5,East,0
38,Female,72470.82,510,0.15,13,South,1
42,Male,61313.66,690,0.06,25,East,1
51,Female,18000.0,444,0.61,25,North,0
53,Female,51742.24,707,0.16,2,North,0
64,Female,28644.52,836,0.28,15,East,1
34,Male,77021.8,434,0.37,9,East,0
27,Female,93082.69,543,0.55,20,North,1
58,Female,41030.76,385,0.5,18,South,0
25,Female,69528.1,321,0.47,1,East,0
36,Male,59801.1,545,0.6,21,East,0
63,Male,53135.07,311,0.41,26,South,0
52,Male,62342.22,353,0.15,14,West,0
56,Female,59546.33,830,0.07,11,North,1
32,Female,54870.9,796,0.56,14,Central,1
59,Male,69829.96,317,0.47,28,South,0
29,Female,73716.24,703,0.59,20,West,1
54,Female,102871.06,503,0.18,6,South,0
49,Female,70256.93,336,0.38,5,East,0
38,Male,81653.16,731,0.35,20,South,1
21,Male,62353.43,333,0.28,6,West,0
49,Male,66925.89,344,0.5,29,West,0
53,Male,61371.32,593,0.48,6,East,0
64,Female,59243.93,742,0.58,25,South,1
59,Female,66003.98,453,0.17,28,Central,0
23,Female,76822.26,812,0.53,28,West,1
32,Male,60080.8,800,0.42,29,East,1
54,Female,63834.91,561,0.64,8,Central,0
41,Female,76573.93,529,0.64,9,Central,0
48,Male,45193.92,658,0.31,10,South,1
33,Female,72529.11,605,0.05,23,West,1
34,Male,54648.99,536,0.45,29,North,1
22,Female,55262.55,621,0.43,29,Central,1
42,Male,54920.71,679,0.64,23,West,1
30,Male,70143.35,449,0.61,29,West,0
47,Female,71396.3,407,0.17,16,North,1
46,Male,78789.13,451,0.55,24,Central,0
26,Male,87816.93,770,0.43,6,West,1
43,Female,76390.54,649,0.05,17,South,1
45,Male,61969.39,494,0.16,21,South,1
53,Male,70862.27,510,0.25,18,Central,0
50,Male,40521.86,652,0.63,6,South,0
37,Male,50244.37,409,0.49,12,North,0
28,Male,62025.55,754,0.1,26,East,1
38,Female,55548.0,349,0.25,16,South,0
23,Male,87081.72,302,0.08,4,East,0
57,Female,46505.09,446,0.25,17,East,0
49,Female,80631.13,562,0.54,17,West,1
46,Male,73730.94,645,0.24,23,South,1
32,Male,74388.66,545,0.37,12,East,1
38,Female,78097.88,699,0.06,23,North,1
45,Male,40796.37,671,0.5,15,South,0
53,Male,60543.17,441,0.58,6,South,0
47,Female,113324.01,694,0.13,15,East,1
30,Female,85353.73,786,0.38,8,North,1
61,Male,64650.04,697,0.09,4,East,0
44,Male,49522.71,782,0.59,0,North,0
31,Female,75225.47,541,0.46,7,East,0
44,Female,75451.45,428,0.13,11,Central,1
40,Female,94573.54,433,0.36,13,West,1
59,Female,50721.79,526,0.08,4,East,0
